time,pnl_r,type,symbol,dollar_pnl,balance,drawdown
2025-12-26 05:15:00,-1.0,SNIPER,BTCUSD,-48.5,4680.25,-57.53575357535754
2025-12-26 05:15:00,-1.0,SNIPER,SOLUSD,-48.5,4631.75,-57.97579757975797
2025-12-26 06:25:00,-1.0,SNIPER,USDJPY,-48.5,4583.25,-58.415841584158414
2025-12-26 06:30:00,2.0,SNIPER,EURJPY,97.0,4680.25,-57.53575357535754
2025-12-26 07:55:00,-1.0,SNIPER,GBPUSD,-48.5,4631.75,-57.97579757975797
2025-12-26 08:05:00,2.0,SNIPER,EURGBP,97.0,4728.75,-57.0957095709571
2025-12-26 11:20:00,-1.0,SNIPER,GBPCAD,-48.5,4680.25,-57.53575357535754
2025-12-26 12:25:00,-1.0,SNIPER,ETHUSD,-48.5,4631.75,-57.97579757975797
2025-12-26 13:15:00,2.0,SNIPER,CADCHF,97.0,4728.75,-57.0957095709571
2025-12-26 17:50:00,-1.0,SNIPER,EURGBP,-48.5,4680.25,-57.53575357535754
2025-12-26 19:05:00,-1.0,SNIPER,USDCAD,-48.5,4631.75,-57.97579757975797
2025-12-26 19:10:00,-1.0,SNIPER,EURUSD,-48.5,4583.25,-58.415841584158414
2025-12-26 21:35:00,2.0,SNIPER,SOLUSD,97.0,4680.25,-57.53575357535754
2025-12-26 22:30:00,-1.0,SNIPER,USDJPY,-48.5,4631.75,-57.97579757975797
2025-12-26 22:50:00,2.0,SNIPER,EURGBP,97.0,4728.75,-57.0957095709571
2025-12-27 06:20:00,-1.0,SNIPER,ETHUSD,-48.5,4680.25,-57.53575357535754
2025-12-27 06:25:00,-1.0,SNIPER,SOLUSD,-48.5,4631.75,-57.97579757975797
2025-12-27 08:55:00,2.0,SNIPER,ETHUSD,97.0,4728.75,-57.0957095709571
2025-12-27 09:45:00,-1.0,SNIPER,BTCUSD,-48.5,4680.25,-57.53575357535754
2025-12-27 09:55:00,2.0,SNIPER,SOLUSD,97.0,4777.25,-56.65566556655666
2025-12-27 13:05:00,-1.0,SNIPER,BTCUSD,-48.5,4728.75,-57.0957095709571
2025-12-27 13:25:00,-1.0,SNIPER,ETHUSD,-48.5,4680.25,-57.53575357535754
2025-12-27 13:50:00,-1.0,SNIPER,SOLUSD,-48.5,4631.75,-57.97579757975797
2025-12-27 16:20:00,-1.0,SNIPER,BTCUSD,-48.5,4583.25,-58.415841584158414
2025-12-27 22:45:00,-1.0,SNIPER,ETHUSD,-48.5,4534.75,-58.855885588558856
