symbol,time,pnl_r,is_winner,dollar_pnl,balance
SOLUSD,2026-03-14 09:35:00,-1.0,False,-2500.0,1102500.0
ETHUSD,2026-03-14 09:35:00,-1.0,False,-2500.0,1100000.0
ETHUSD,2026-03-14 23:40:00,-1.0,False,-2500.0,1097500.0
ETHUSD,2026-03-14 23:45:00,-1.0,False,-2500.0,1095000.0
SOLUSD,2026-03-15 02:00:00,-1.0,False,-2500.0,1092500.0
ETHUSD,2026-03-15 02:05:00,2.5,True,6250.0,1098750.0
SOLUSD,2026-03-15 02:05:00,-1.0,False,-2500.0,1096250.0
BTCUSD,2026-03-15 05:05:00,-1.0,False,-2500.0,1093750.0
BTCUSD,2026-03-15 05:10:00,-1.0,False,-2500.0,1091250.0
ETHUSD,2026-03-15 05:40:00,-1.0,False,-2500.0,1088750.0
SOLUSD,2026-03-15 05:45:00,2.5,True,6250.0,1095000.0
ETHUSD,2026-03-15 05:45:00,-1.0,False,-2500.0,1092500.0
ETHUSD,2026-03-15 12:00:00,-1.0,False,-2500.0,1090000.0
SOLUSD,2026-03-15 12:00:00,2.5,True,6250.0,1096250.0
BTCUSD,2026-03-15 12:00:00,2.5,True,6250.0,1102500.0
SOLUSD,2026-03-15 12:05:00,2.5,True,6250.0,1108750.0
BTCUSD,2026-03-15 12:05:00,2.5,True,6250.0,1115000.0
ETHUSD,2026-03-15 12:05:00,2.5,True,6250.0,1121250.0
SOLUSD,2026-03-15 16:05:00,-1.0,False,-2500.0,1118750.0
BTCUSD,2026-03-15 16:05:00,-1.0,False,-2500.0,1116250.0
ETHUSD,2026-03-15 16:05:00,-1.0,False,-2500.0,1113750.0
SOLUSD,2026-03-15 20:50:00,2.5,True,6250.0,1120000.0
BTCUSD,2026-03-15 20:50:00,2.5,True,6250.0,1126250.0
ETHUSD,2026-03-15 20:50:00,2.5,True,6250.0,1132500.0
ETHUSD,2026-03-15 23:30:00,-1.0,False,-2500.0,1130000.0
BTCUSD,2026-03-15 23:35:00,-1.0,False,-2500.0,1127500.0
SOLUSD,2026-03-15 23:35:00,-1.0,False,-2500.0,1125000.0
ETHUSD,2026-03-15 23:35:00,-1.0,False,-2500.0,1122500.0
BTCUSD,2026-03-15 23:40:00,-1.0,False,-2500.0,1120000.0
AUDNZD,2026-03-16 00:05:00,2.5,True,6250.0,1126250.0
EURGBP,2026-03-16 00:05:00,2.5,True,6250.0,1132500.0
EURGBP,2026-03-16 00:10:00,2.5,True,6250.0,1138750.0
CADCHF,2026-03-16 00:10:00,-1.0,False,-2500.0,1136250.0
CADCHF,2026-03-16 00:15:00,2.5,True,6250.0,1142500.0
SOLUSD,2026-03-16 00:30:00,-1.0,False,-2500.0,1140000.0
AUDNZD,2026-03-16 00:40:00,2.5,True,6250.0,1146250.0
NZDUSD,2026-03-16 00:40:00,2.5,True,6250.0,1152500.0
EURJPY,2026-03-16 03:05:00,-1.0,False,-2500.0,1150000.0
USDJPY,2026-03-16 03:25:00,2.5,True,6250.0,1156250.0
AUDUSD,2026-03-16 04:30:00,2.5,True,6250.0,1162500.0
AUDNZD,2026-03-16 04:30:00,-1.0,False,-2500.0,1160000.0
EURJPY,2026-03-16 05:15:00,-1.0,False,-2500.0,1157500.0
ETHUSD,2026-03-16 06:20:00,-1.0,False,-2500.0,1155000.0
ETHUSD,2026-03-16 06:30:00,-1.0,False,-2500.0,1152500.0
SOLUSD,2026-03-16 06:30:00,-1.0,False,-2500.0,1150000.0
BTCUSD,2026-03-16 06:30:00,-1.0,False,-2500.0,1147500.0
SOLUSD,2026-03-16 06:35:00,-1.0,False,-2500.0,1145000.0
BTCUSD,2026-03-16 06:35:00,-1.0,False,-2500.0,1142500.0
ETHUSD,2026-03-16 06:35:00,-1.0,False,-2500.0,1140000.0
USDCAD,2026-03-16 07:55:00,-1.0,False,-2500.0,1137500.0
CADCHF,2026-03-16 07:55:00,-1.0,False,-2500.0,1135000.0
EURJPY,2026-03-16 08:15:00,-1.0,False,-2500.0,1132500.0
EURGBP,2026-03-16 08:30:00,-1.0,False,-2500.0,1130000.0
USDCAD,2026-03-16 10:50:00,-1.0,False,-2500.0,1127500.0
BTCUSD,2026-03-16 11:40:00,2.5,True,6250.0,1133750.0
AUDJPY,2026-03-16 11:50:00,-1.0,False,-2500.0,1131250.0
EURUSD,2026-03-16 13:15:00,-1.0,False,-2500.0,1128750.0
EURJPY,2026-03-16 13:15:00,-1.0,False,-2500.0,1126250.0
EURUSD,2026-03-16 13:20:00,-1.0,False,-2500.0,1123750.0
EURGBP,2026-03-16 13:20:00,2.5,True,6250.0,1130000.0
EURJPY,2026-03-16 13:20:00,2.5,True,6250.0,1136250.0
AUDUSD,2026-03-16 13:20:00,-1.0,False,-2500.0,1133750.0
AUDJPY,2026-03-16 13:20:00,-1.0,False,-2500.0,1131250.0
EURJPY,2026-03-16 13:25:00,2.5,True,6250.0,1137500.0
AUDJPY,2026-03-16 13:25:00,-1.0,False,-2500.0,1135000.0
USDCAD,2026-03-16 14:10:00,-1.0,False,-2500.0,1132500.0
AUDJPY,2026-03-16 16:30:00,-1.0,False,-2500.0,1130000.0
AUDJPY,2026-03-16 16:35:00,-1.0,False,-2500.0,1127500.0
EURUSD,2026-03-16 16:55:00,2.5,True,6250.0,1133750.0
GBPCAD,2026-03-16 18:45:00,-1.0,False,-2500.0,1131250.0
SOLUSD,2026-03-16 21:05:00,-1.0,False,-2500.0,1128750.0
USDJPY,2026-03-16 21:25:00,2.5,True,6250.0,1135000.0
GBPCAD,2026-03-16 21:25:00,-1.0,False,-2500.0,1132500.0
EURUSD,2026-03-16 21:25:00,2.5,True,6250.0,1138750.0
EURGBP,2026-03-16 22:40:00,-1.0,False,-2500.0,1136250.0
GBPJPY,2026-03-17 00:05:00,-1.0,False,-2500.0,1133750.0
GBPJPY,2026-03-17 00:10:00,2.5,True,6250.0,1140000.0
SOLUSD,2026-03-17 01:05:00,2.5,True,6250.0,1146250.0
GBPUSD,2026-03-17 02:10:00,-1.0,False,-2500.0,1143750.0
BTCUSD,2026-03-17 03:10:00,-1.0,False,-2500.0,1141250.0
AUDJPY,2026-03-17 04:10:00,-1.0,False,-2500.0,1138750.0
AUDNZD,2026-03-17 04:15:00,-1.0,False,-2500.0,1136250.0
AUDJPY,2026-03-17 04:15:00,-1.0,False,-2500.0,1133750.0
AUDUSD,2026-03-17 04:55:00,-1.0,False,-2500.0,1131250.0
AUDJPY,2026-03-17 06:35:00,-1.0,False,-2500.0,1128750.0
AUDNZD,2026-03-17 06:40:00,2.5,True,6250.0,1135000.0
AUDUSD,2026-03-17 06:40:00,2.5,True,6250.0,1141250.0
AUDJPY,2026-03-17 06:40:00,2.5,True,6250.0,1147500.0
EURUSD,2026-03-17 08:50:00,-1.0,False,-2500.0,1145000.0
USDCAD,2026-03-17 08:50:00,-1.0,False,-2500.0,1142500.0
GBPUSD,2026-03-17 08:55:00,-1.0,False,-2500.0,1140000.0
GBPJPY,2026-03-17 08:55:00,-1.0,False,-2500.0,1137500.0
EURUSD,2026-03-17 09:00:00,-1.0,False,-2500.0,1135000.0
GBPCAD,2026-03-17 09:00:00,-1.0,False,-2500.0,1132500.0
CADCHF,2026-03-17 09:00:00,-1.0,False,-2500.0,1130000.0
GBPUSD,2026-03-17 09:00:00,2.5,True,6250.0,1136250.0
EURJPY,2026-03-17 09:00:00,-1.0,False,-2500.0,1133750.0
GBPJPY,2026-03-17 09:00:00,-1.0,False,-2500.0,1131250.0
EURJPY,2026-03-17 09:05:00,-1.0,False,-2500.0,1128750.0
EURUSD,2026-03-17 09:05:00,2.5,True,6250.0,1135000.0
GBPJPY,2026-03-17 09:05:00,2.5,True,6250.0,1141250.0
CADCHF,2026-03-17 09:05:00,2.5,True,6250.0,1147500.0
GBPCAD,2026-03-17 09:05:00,2.5,True,6250.0,1153750.0
EURJPY,2026-03-17 09:10:00,2.5,True,6250.0,1160000.0
GBPUSD,2026-03-17 10:25:00,-1.0,False,-2500.0,1157500.0
USDJPY,2026-03-17 10:25:00,-1.0,False,-2500.0,1155000.0
ETHUSD,2026-03-17 14:15:00,-1.0,False,-2500.0,1152500.0
AUDUSD,2026-03-17 16:00:00,-1.0,False,-2500.0,1150000.0
SOLUSD,2026-03-17 16:35:00,2.5,True,6250.0,1156250.0
ETHUSD,2026-03-17 16:35:00,2.5,True,6250.0,1162500.0
USDCAD,2026-03-17 18:10:00,2.5,True,6250.0,1168750.0
AUDNZD,2026-03-17 22:45:00,-1.0,False,-2500.0,1166250.0
CADCHF,2026-03-17 23:00:00,2.5,True,6250.0,1172500.0
GBPJPY,2026-03-18 00:05:00,-1.0,False,-2500.0,1170000.0
AUDNZD,2026-03-18 00:05:00,-1.0,False,-2500.0,1167500.0
AUDJPY,2026-03-18 00:05:00,-1.0,False,-2500.0,1165000.0
AUDNZD,2026-03-18 00:10:00,2.5,True,6250.0,1171250.0
AUDJPY,2026-03-18 00:10:00,-1.0,False,-2500.0,1168750.0
EURJPY,2026-03-18 00:15:00,2.5,True,6250.0,1175000.0
GBPJPY,2026-03-18 00:20:00,2.5,True,6250.0,1181250.0
USDJPY,2026-03-18 00:20:00,2.5,True,6250.0,1187500.0
EURJPY,2026-03-18 00:20:00,2.5,True,6250.0,1193750.0
ETHUSD,2026-03-18 01:35:00,-1.0,False,-2500.0,1191250.0
BTCUSD,2026-03-18 01:35:00,-1.0,False,-2500.0,1188750.0
USDCAD,2026-03-18 02:50:00,-1.0,False,-2500.0,1186250.0
USDCAD,2026-03-18 02:55:00,2.5,True,6250.0,1192500.0
USDJPY,2026-03-18 05:30:00,-1.0,False,-2500.0,1190000.0
ETHUSD,2026-03-18 08:50:00,2.5,True,6250.0,1196250.0
CADCHF,2026-03-18 09:10:00,2.5,True,6250.0,1202500.0
EURUSD,2026-03-18 10:30:00,-1.0,False,-2500.0,1200000.0
EURUSD,2026-03-18 10:40:00,-1.0,False,-2500.0,1197500.0
AUDUSD,2026-03-18 11:25:00,-1.0,False,-2500.0,1195000.0
ETHUSD,2026-03-18 13:45:00,-1.0,False,-2500.0,1192500.0
ETHUSD,2026-03-18 13:50:00,-1.0,False,-2500.0,1190000.0
BTCUSD,2026-03-18 14:25:00,-1.0,False,-2500.0,1187500.0
AUDJPY,2026-03-18 14:25:00,-1.0,False,-2500.0,1185000.0
AUDUSD,2026-03-18 14:25:00,-1.0,False,-2500.0,1182500.0
NZDUSD,2026-03-18 14:25:00,-1.0,False,-2500.0,1180000.0
BTCUSD,2026-03-18 14:30:00,-1.0,False,-2500.0,1177500.0
ETHUSD,2026-03-18 14:30:00,-1.0,False,-2500.0,1175000.0
SOLUSD,2026-03-18 14:30:00,-1.0,False,-2500.0,1172500.0
SOLUSD,2026-03-18 14:35:00,-1.0,False,-2500.0,1170000.0
ETHUSD,2026-03-18 14:35:00,-1.0,False,-2500.0,1167500.0
BTCUSD,2026-03-18 14:35:00,-1.0,False,-2500.0,1165000.0
CADCHF,2026-03-18 15:55:00,-1.0,False,-2500.0,1162500.0
CADCHF,2026-03-18 16:05:00,-1.0,False,-2500.0,1160000.0
SOLUSD,2026-03-18 20:35:00,-1.0,False,-2500.0,1157500.0
ETHUSD,2026-03-18 20:35:00,2.5,True,6250.0,1163750.0
USDJPY,2026-03-18 21:00:00,2.5,True,6250.0,1170000.0
AUDUSD,2026-03-18 21:50:00,-1.0,False,-2500.0,1167500.0
USDCAD,2026-03-18 21:55:00,-1.0,False,-2500.0,1165000.0
GBPUSD,2026-03-18 21:55:00,-1.0,False,-2500.0,1162500.0
AUDUSD,2026-03-18 21:55:00,-1.0,False,-2500.0,1160000.0
GBPJPY,2026-03-18 23:15:00,-1.0,False,-2500.0,1157500.0
NZDUSD,2026-03-19 02:45:00,-1.0,False,-2500.0,1155000.0
USDCAD,2026-03-19 03:00:00,-1.0,False,-2500.0,1152500.0
AUDJPY,2026-03-19 03:00:00,-1.0,False,-2500.0,1150000.0
NZDUSD,2026-03-19 03:00:00,-1.0,False,-2500.0,1147500.0
AUDJPY,2026-03-19 03:05:00,-1.0,False,-2500.0,1145000.0
AUDUSD,2026-03-19 03:05:00,-1.0,False,-2500.0,1142500.0
AUDNZD,2026-03-19 03:15:00,-1.0,False,-2500.0,1140000.0
AUDNZD,2026-03-19 03:20:00,-1.0,False,-2500.0,1137500.0
AUDNZD,2026-03-19 03:25:00,-1.0,False,-2500.0,1135000.0
AUDNZD,2026-03-19 03:30:00,2.5,True,6250.0,1141250.0
EURGBP,2026-03-19 03:55:00,2.5,True,6250.0,1147500.0
BTCUSD,2026-03-19 06:15:00,2.5,True,6250.0,1153750.0
ETHUSD,2026-03-19 06:15:00,-1.0,False,-2500.0,1151250.0
ETHUSD,2026-03-19 06:20:00,2.5,True,6250.0,1157500.0
SOLUSD,2026-03-19 06:25:00,2.5,True,6250.0,1163750.0
EURJPY,2026-03-19 06:45:00,-1.0,False,-2500.0,1161250.0
GBPJPY,2026-03-19 07:05:00,-1.0,False,-2500.0,1158750.0
AUDNZD,2026-03-19 07:30:00,-1.0,False,-2500.0,1156250.0
AUDNZD,2026-03-19 07:35:00,-1.0,False,-2500.0,1153750.0
BTCUSD,2026-03-19 10:00:00,-1.0,False,-2500.0,1151250.0
BTCUSD,2026-03-19 10:05:00,-1.0,False,-2500.0,1148750.0
BTCUSD,2026-03-19 10:10:00,-1.0,False,-2500.0,1146250.0
BTCUSD,2026-03-19 10:15:00,-1.0,False,-2500.0,1143750.0
ETHUSD,2026-03-19 10:15:00,-1.0,False,-2500.0,1141250.0
ETHUSD,2026-03-19 10:20:00,2.5,True,6250.0,1147500.0
BTCUSD,2026-03-19 10:20:00,2.5,True,6250.0,1153750.0
AUDJPY,2026-03-19 10:55:00,2.5,True,6250.0,1160000.0
AUDNZD,2026-03-19 12:50:00,2.5,True,6250.0,1166250.0
AUDJPY,2026-03-19 12:50:00,2.5,True,6250.0,1172500.0
AUDUSD,2026-03-19 14:15:00,-1.0,False,-2500.0,1170000.0
AUDJPY,2026-03-19 14:15:00,-1.0,False,-2500.0,1167500.0
AUDUSD,2026-03-19 14:20:00,-1.0,False,-2500.0,1165000.0
BTCUSD,2026-03-19 15:05:00,-1.0,False,-2500.0,1162500.0
GBPCAD,2026-03-19 15:05:00,-1.0,False,-2500.0,1160000.0
EURGBP,2026-03-19 15:05:00,-1.0,False,-2500.0,1157500.0
AUDNZD,2026-03-19 15:25:00,-1.0,False,-2500.0,1155000.0
ETHUSD,2026-03-19 15:50:00,-1.0,False,-2500.0,1152500.0
GBPJPY,2026-03-19 16:30:00,2.5,True,6250.0,1158750.0
EURJPY,2026-03-19 16:30:00,2.5,True,6250.0,1165000.0
USDJPY,2026-03-19 16:50:00,-1.0,False,-2500.0,1162500.0
GBPCAD,2026-03-19 20:00:00,-1.0,False,-2500.0,1160000.0
CADCHF,2026-03-19 21:55:00,-1.0,False,-2500.0,1157500.0
EURGBP,2026-03-19 21:55:00,2.5,True,6250.0,1163750.0
AUDUSD,2026-03-19 22:00:00,-1.0,False,-2500.0,1161250.0
CADCHF,2026-03-19 22:00:00,-1.0,False,-2500.0,1158750.0
NZDUSD,2026-03-19 22:00:00,-1.0,False,-2500.0,1156250.0
AUDJPY,2026-03-19 22:00:00,-1.0,False,-2500.0,1153750.0
CADCHF,2026-03-19 22:05:00,-1.0,False,-2500.0,1151250.0
GBPJPY,2026-03-19 22:05:00,-1.0,False,-2500.0,1148750.0
GBPUSD,2026-03-19 22:05:00,-1.0,False,-2500.0,1146250.0
GBPCAD,2026-03-19 22:05:00,-1.0,False,-2500.0,1143750.0
EURUSD,2026-03-19 22:05:00,2.5,True,6250.0,1150000.0
AUDJPY,2026-03-19 22:05:00,-1.0,False,-2500.0,1147500.0
AUDUSD,2026-03-19 22:05:00,2.5,True,6250.0,1153750.0
EURJPY,2026-03-19 22:05:00,2.5,True,6250.0,1160000.0
NZDUSD,2026-03-19 22:05:00,2.5,True,6250.0,1166250.0
GBPCAD,2026-03-19 22:10:00,2.5,True,6250.0,1172500.0
AUDJPY,2026-03-19 22:10:00,-1.0,False,-2500.0,1170000.0
CADCHF,2026-03-19 22:10:00,2.5,True,6250.0,1176250.0
SOLUSD,2026-03-19 22:10:00,-1.0,False,-2500.0,1173750.0
GBPJPY,2026-03-19 22:10:00,2.5,True,6250.0,1180000.0
BTCUSD,2026-03-19 22:10:00,-1.0,False,-2500.0,1177500.0
GBPUSD,2026-03-19 22:10:00,2.5,True,6250.0,1183750.0
NZDUSD,2026-03-19 22:10:00,2.5,True,6250.0,1190000.0
EURJPY,2026-03-19 22:10:00,2.5,True,6250.0,1196250.0
GBPCAD,2026-03-19 22:15:00,2.5,True,6250.0,1202500.0
BTCUSD,2026-03-19 22:15:00,2.5,True,6250.0,1208750.0
SOLUSD,2026-03-19 22:15:00,-1.0,False,-2500.0,1206250.0
ETHUSD,2026-03-19 22:15:00,2.5,True,6250.0,1212500.0
BTCUSD,2026-03-20 01:35:00,-1.0,False,-2500.0,1210000.0
NZDUSD,2026-03-20 03:40:00,-1.0,False,-2500.0,1207500.0
NZDUSD,2026-03-20 03:45:00,-1.0,False,-2500.0,1205000.0
NZDUSD,2026-03-20 04:00:00,2.5,True,6250.0,1211250.0
GBPCAD,2026-03-20 04:30:00,-1.0,False,-2500.0,1208750.0
AUDNZD,2026-03-20 07:50:00,-1.0,False,-2500.0,1206250.0
EURGBP,2026-03-20 09:30:00,2.5,True,6250.0,1212500.0
ETHUSD,2026-03-20 10:00:00,2.5,True,6250.0,1218750.0
EURUSD,2026-03-20 10:05:00,-1.0,False,-2500.0,1216250.0
SOLUSD,2026-03-20 12:20:00,2.5,True,6250.0,1222500.0
BTCUSD,2026-03-20 12:20:00,-1.0,False,-2500.0,1220000.0
AUDUSD,2026-03-20 12:50:00,-1.0,False,-2500.0,1217500.0
GBPJPY,2026-03-20 13:05:00,-1.0,False,-2500.0,1215000.0
USDCAD,2026-03-20 15:05:00,2.5,True,6250.0,1221250.0
GBPCAD,2026-03-20 16:10:00,-1.0,False,-2500.0,1218750.0
GBPUSD,2026-03-20 17:10:00,-1.0,False,-2500.0,1216250.0
EURJPY,2026-03-20 19:00:00,-1.0,False,-2500.0,1213750.0
SOLUSD,2026-03-20 20:30:00,2.5,True,6250.0,1220000.0
CADCHF,2026-03-20 20:55:00,2.5,True,6250.0,1226250.0
AUDUSD,2026-03-20 21:20:00,-1.0,False,-2500.0,1223750.0
GBPCAD,2026-03-20 22:30:00,2.5,True,6250.0,1230000.0
SOLUSD,2026-03-21 05:50:00,-1.0,False,-2500.0,1227500.0
ETHUSD,2026-03-21 10:15:00,-1.0,False,-2500.0,1225000.0
BTCUSD,2026-03-21 11:25:00,2.5,True,6250.0,1231250.0
ETHUSD,2026-03-21 11:25:00,2.5,True,6250.0,1237500.0
ETHUSD,2026-03-21 15:00:00,-1.0,False,-2500.0,1235000.0
BTCUSD,2026-03-21 17:10:00,2.5,True,6250.0,1241250.0
BTCUSD,2026-03-22 02:45:00,-1.0,False,-2500.0,1238750.0
ETHUSD,2026-03-22 02:45:00,-1.0,False,-2500.0,1236250.0
SOLUSD,2026-03-22 02:45:00,-1.0,False,-2500.0,1233750.0
ETHUSD,2026-03-22 02:50:00,-1.0,False,-2500.0,1231250.0
BTCUSD,2026-03-22 02:50:00,-1.0,False,-2500.0,1228750.0
SOLUSD,2026-03-22 02:50:00,-1.0,False,-2500.0,1226250.0
SOLUSD,2026-03-22 02:55:00,-1.0,False,-2500.0,1223750.0
BTCUSD,2026-03-22 02:55:00,-1.0,False,-2500.0,1221250.0
ETHUSD,2026-03-22 02:55:00,-1.0,False,-2500.0,1218750.0
SOLUSD,2026-03-22 03:00:00,2.5,True,6250.0,1225000.0
BTCUSD,2026-03-22 03:00:00,2.5,True,6250.0,1231250.0
ETHUSD,2026-03-22 03:00:00,2.5,True,6250.0,1237500.0
BTCUSD,2026-03-22 10:35:00,-1.0,False,-2500.0,1235000.0
ETHUSD,2026-03-22 11:00:00,-1.0,False,-2500.0,1232500.0
SOLUSD,2026-03-22 11:00:00,-1.0,False,-2500.0,1230000.0
SOLUSD,2026-03-22 11:05:00,-1.0,False,-2500.0,1227500.0
ETHUSD,2026-03-22 21:35:00,-1.0,False,-2500.0,1225000.0
SOLUSD,2026-03-22 21:35:00,-1.0,False,-2500.0,1222500.0
BTCUSD,2026-03-22 21:35:00,-1.0,False,-2500.0,1220000.0
AUDNZD,2026-03-23 00:05:00,-1.0,False,-2500.0,1217500.0
SOLUSD,2026-03-23 00:10:00,-1.0,False,-2500.0,1215000.0
AUDJPY,2026-03-23 00:10:00,-1.0,False,-2500.0,1212500.0
AUDNZD,2026-03-23 00:10:00,2.5,True,6250.0,1218750.0
ETHUSD,2026-03-23 00:10:00,-1.0,False,-2500.0,1216250.0
SOLUSD,2026-03-23 00:15:00,2.5,True,6250.0,1222500.0
AUDNZD,2026-03-23 00:15:00,2.5,True,6250.0,1228750.0
BTCUSD,2026-03-23 00:15:00,2.5,True,6250.0,1235000.0
ETHUSD,2026-03-23 00:15:00,2.5,True,6250.0,1241250.0
SOLUSD,2026-03-23 03:35:00,2.5,True,6250.0,1247500.0
EURUSD,2026-03-23 03:35:00,-1.0,False,-2500.0,1245000.0
EURUSD,2026-03-23 03:40:00,2.5,True,6250.0,1251250.0
GBPJPY,2026-03-23 04:10:00,2.5,True,6250.0,1257500.0
SOLUSD,2026-03-23 08:00:00,-1.0,False,-2500.0,1255000.0
BTCUSD,2026-03-23 08:00:00,-1.0,False,-2500.0,1252500.0
USDCAD,2026-03-23 08:20:00,-1.0,False,-2500.0,1250000.0
AUDUSD,2026-03-23 08:20:00,-1.0,False,-2500.0,1247500.0
USDCAD,2026-03-23 08:25:00,-1.0,False,-2500.0,1245000.0
AUDUSD,2026-03-23 08:25:00,-1.0,False,-2500.0,1242500.0
NZDUSD,2026-03-23 08:30:00,-1.0,False,-2500.0,1240000.0
GBPUSD,2026-03-23 08:30:00,-1.0,False,-2500.0,1237500.0
EURUSD,2026-03-23 08:30:00,-1.0,False,-2500.0,1235000.0
GBPJPY,2026-03-23 09:05:00,-1.0,False,-2500.0,1232500.0
SOLUSD,2026-03-23 09:35:00,-1.0,False,-2500.0,1230000.0
ETHUSD,2026-03-23 09:35:00,-1.0,False,-2500.0,1227500.0
BTCUSD,2026-03-23 09:40:00,-1.0,False,-2500.0,1225000.0
ETHUSD,2026-03-23 09:40:00,-1.0,False,-2500.0,1222500.0
SOLUSD,2026-03-23 09:40:00,-1.0,False,-2500.0,1220000.0
BTCUSD,2026-03-23 09:45:00,-1.0,False,-2500.0,1217500.0
AUDNZD,2026-03-23 11:10:00,2.5,True,6250.0,1223750.0
EURGBP,2026-03-23 11:15:00,-1.0,False,-2500.0,1221250.0
EURGBP,2026-03-23 14:05:00,2.5,True,6250.0,1227500.0
AUDUSD,2026-03-23 14:05:00,-1.0,False,-2500.0,1225000.0
ETHUSD,2026-03-23 14:05:00,-1.0,False,-2500.0,1222500.0
USDCAD,2026-03-23 14:05:00,2.5,True,6250.0,1228750.0
GBPJPY,2026-03-23 14:05:00,2.5,True,6250.0,1235000.0
USDJPY,2026-03-23 14:05:00,-1.0,False,-2500.0,1232500.0
EURUSD,2026-03-23 14:05:00,-1.0,False,-2500.0,1230000.0
BTCUSD,2026-03-23 14:05:00,2.5,True,6250.0,1236250.0
GBPCAD,2026-03-23 14:05:00,-1.0,False,-2500.0,1233750.0
NZDUSD,2026-03-23 14:05:00,2.5,True,6250.0,1240000.0
SOLUSD,2026-03-23 14:05:00,-1.0,False,-2500.0,1237500.0
GBPUSD,2026-03-23 14:05:00,2.5,True,6250.0,1243750.0
SOLUSD,2026-03-23 14:10:00,-1.0,False,-2500.0,1241250.0
GBPCAD,2026-03-23 14:10:00,-1.0,False,-2500.0,1238750.0
EURUSD,2026-03-23 14:10:00,-1.0,False,-2500.0,1236250.0
USDJPY,2026-03-23 14:10:00,-1.0,False,-2500.0,1233750.0
ETHUSD,2026-03-23 14:10:00,-1.0,False,-2500.0,1231250.0
NZDUSD,2026-03-23 14:10:00,-1.0,False,-2500.0,1228750.0
AUDUSD,2026-03-23 14:10:00,2.5,True,6250.0,1235000.0
BTCUSD,2026-03-23 14:10:00,-1.0,False,-2500.0,1232500.0
EURJPY,2026-03-23 14:30:00,-1.0,False,-2500.0,1230000.0
GBPJPY,2026-03-23 17:25:00,2.5,True,6250.0,1236250.0
GBPJPY,2026-03-23 17:30:00,2.5,True,6250.0,1242500.0
CADCHF,2026-03-23 17:35:00,-1.0,False,-2500.0,1240000.0
ETHUSD,2026-03-23 18:50:00,-1.0,False,-2500.0,1237500.0
GBPCAD,2026-03-23 18:55:00,2.5,True,6250.0,1243750.0
BTCUSD,2026-03-23 20:35:00,2.5,True,6250.0,1250000.0
AUDNZD,2026-03-23 20:45:00,-1.0,False,-2500.0,1247500.0
AUDNZD,2026-03-23 20:50:00,-1.0,False,-2500.0,1245000.0
GBPUSD,2026-03-23 21:30:00,2.5,True,6250.0,1251250.0
CADCHF,2026-03-23 21:35:00,2.5,True,6250.0,1257500.0
BTCUSD,2026-03-23 22:55:00,-1.0,False,-2500.0,1255000.0
NZDUSD,2026-03-24 03:00:00,-1.0,False,-2500.0,1252500.0
EURUSD,2026-03-24 03:00:00,-1.0,False,-2500.0,1250000.0
GBPUSD,2026-03-24 03:00:00,-1.0,False,-2500.0,1247500.0
AUDUSD,2026-03-24 03:00:00,-1.0,False,-2500.0,1245000.0
USDCAD,2026-03-24 03:00:00,-1.0,False,-2500.0,1242500.0
USDJPY,2026-03-24 03:00:00,-1.0,False,-2500.0,1240000.0
USDJPY,2026-03-24 03:10:00,-1.0,False,-2500.0,1237500.0
AUDUSD,2026-03-24 03:10:00,-1.0,False,-2500.0,1235000.0
NZDUSD,2026-03-24 03:10:00,-1.0,False,-2500.0,1232500.0
USDCAD,2026-03-24 03:10:00,-1.0,False,-2500.0,1230000.0
EURUSD,2026-03-24 03:10:00,-1.0,False,-2500.0,1227500.0
GBPUSD,2026-03-24 03:10:00,-1.0,False,-2500.0,1225000.0
GBPUSD,2026-03-24 03:15:00,-1.0,False,-2500.0,1222500.0
CADCHF,2026-03-24 03:15:00,-1.0,False,-2500.0,1220000.0
CADCHF,2026-03-24 03:20:00,-1.0,False,-2500.0,1217500.0
GBPCAD,2026-03-24 03:35:00,2.5,True,6250.0,1223750.0
CADCHF,2026-03-24 03:35:00,2.5,True,6250.0,1230000.0
AUDJPY,2026-03-24 03:35:00,-1.0,False,-2500.0,1227500.0
GBPCAD,2026-03-24 03:40:00,2.5,True,6250.0,1233750.0
GBPUSD,2026-03-24 07:15:00,2.5,True,6250.0,1240000.0
NZDUSD,2026-03-24 10:00:00,-1.0,False,-2500.0,1237500.0
GBPUSD,2026-03-24 10:05:00,-1.0,False,-2500.0,1235000.0
AUDUSD,2026-03-24 10:05:00,-1.0,False,-2500.0,1232500.0
EURUSD,2026-03-24 10:05:00,-1.0,False,-2500.0,1230000.0
BTCUSD,2026-03-24 10:05:00,-1.0,False,-2500.0,1227500.0
ETHUSD,2026-03-24 10:05:00,-1.0,False,-2500.0,1225000.0
NZDUSD,2026-03-24 10:05:00,-1.0,False,-2500.0,1222500.0
SOLUSD,2026-03-24 10:05:00,-1.0,False,-2500.0,1220000.0
USDCAD,2026-03-24 10:05:00,-1.0,False,-2500.0,1217500.0
NZDUSD,2026-03-24 10:10:00,2.5,True,6250.0,1223750.0
BTCUSD,2026-03-24 10:10:00,-1.0,False,-2500.0,1221250.0
EURUSD,2026-03-24 10:10:00,2.5,True,6250.0,1227500.0
EURJPY,2026-03-24 10:10:00,2.5,True,6250.0,1233750.0
AUDUSD,2026-03-24 10:10:00,2.5,True,6250.0,1240000.0
