time,pnl_r,type,symbol,regime,dollar_pnl,balance,dd
2026-01-02 15:20:00,2.0,SNIPER,CADCHF,TRENDING,97.0,9251.375,-26.564003849855634
2026-01-02 15:35:00,-1.0,SNIPER,SOLUSD,TRENDING,-48.5,9202.875,-26.948989412897017
2026-01-02 15:35:00,-1.0,SNIPER,ETHUSD,TRENDING,-48.5,9154.375,-27.333974975938403
2026-01-02 16:30:00,2.0,SNIPER,EURGBP,TRENDING,97.0,9251.375,-26.564003849855634
2026-01-02 17:10:00,2.0,SNIPER,BTCUSD,TRENDING,97.0,9348.375,-25.794032723772858
2026-01-02 17:25:00,-1.0,SNIPER,NZDUSD,TRENDING,-48.5,9299.875,-26.179018286814244
2026-01-02 17:35:00,-1.0,SNIPER,AUDNZD,TRENDING,-48.5,9251.375,-26.564003849855634
2026-01-03 06:10:00,-1.0,SNIPER,BTCUSD,TRENDING,-48.5,9202.875,-26.948989412897017
2026-01-03 08:25:00,-1.0,SNIPER,ETHUSD,TRENDING,-48.5,9154.375,-27.333974975938403
2026-01-03 08:25:00,-1.0,SNIPER,BTCUSD,TRENDING,-48.5,9105.875,-27.718960538979786
2026-01-03 08:25:00,-1.0,SNIPER,SOLUSD,TRENDING,-48.5,9057.375,-28.103946102021176
2026-01-03 10:25:00,-1.0,SNIPER,BTCUSD,TRENDING,-48.5,9008.875,-28.488931665062562
2026-01-03 11:25:00,-1.0,SNIPER,SOLUSD,TRENDING,-48.5,8960.375,-28.873917228103945
2026-01-03 11:25:00,-1.0,SNIPER,ETHUSD,TRENDING,-48.5,8911.875,-29.25890279114533
2026-01-03 12:30:00,-1.0,SNIPER,BTCUSD,TRENDING,-48.5,8863.375,-29.64388835418672
2026-01-03 13:40:00,-1.0,SNIPER,ETHUSD,TRENDING,-48.5,8814.875,-30.028873917228104
2026-01-03 14:20:00,-1.0,SNIPER,SOLUSD,TRENDING,-48.5,8766.375,-30.41385948026949
2026-01-03 15:55:00,2.0,SNIPER,ETHUSD,TRENDING,97.0,8863.375,-29.64388835418672
2026-01-03 17:00:00,-1.0,SNIPER,BTCUSD,TRENDING,-48.5,8814.875,-30.028873917228104
2026-01-03 17:10:00,2.0,SNIPER,SOLUSD,TRENDING,97.0,8911.875,-29.25890279114533
2026-01-04 06:50:00,2.0,SNIPER,ETHUSD,TRENDING,97.0,9008.875,-28.488931665062562
2026-01-04 06:50:00,-1.0,SNIPER,SOLUSD,TRENDING,-48.5,8960.375,-28.873917228103945
2026-01-04 07:00:00,2.0,SNIPER,BTCUSD,TRENDING,97.0,9057.375,-28.103946102021176
2026-01-04 09:50:00,-1.0,SNIPER,ETHUSD,TRENDING,-48.5,9008.875,-28.488931665062562
2026-01-04 09:55:00,-1.0,SNIPER,SOLUSD,TRENDING,-48.5,8960.375,-28.873917228103945
2026-01-04 10:00:00,2.0,SNIPER,BTCUSD,TRENDING,97.0,9057.375,-28.103946102021176
2026-01-04 13:00:00,-1.0,SNIPER,ETHUSD,TRENDING,-48.5,9008.875,-28.488931665062562
2026-01-04 13:05:00,-1.0,SNIPER,BTCUSD,TRENDING,-48.5,8960.375,-28.873917228103945
2026-01-04 13:05:00,-1.0,SNIPER,SOLUSD,TRENDING,-48.5,8911.875,-29.25890279114533
2026-01-04 16:30:00,2.0,SNIPER,SOLUSD,TRENDING,97.0,9008.875,-28.488931665062562
2026-01-04 17:20:00,-1.0,SNIPER,ETHUSD,TRENDING,-48.5,8960.375,-28.873917228103945
2026-01-05 06:00:00,-1.0,SNIPER,EURJPY,TRENDING,-48.5,8911.875,-29.25890279114533
2026-01-05 06:10:00,-1.0,CHAMPION,ETHUSD,CALM_RANGE,-121.25,8790.625,-30.221366698748795
2026-01-05 06:10:00,-1.0,SNIPER,CADCHF,TRENDING,-48.5,8742.125,-30.60635226179018
2026-01-05 06:20:00,-1.0,SNIPER,GBPUSD,TRENDING,-48.5,8693.625,-30.991337824831568
2026-01-05 06:35:00,-1.0,SNIPER,EURUSD,TRENDING,-48.5,8645.125,-31.376323387872958
2026-01-05 06:45:00,-1.0,SNIPER,AUDUSD,TRENDING,-48.5,8596.625,-31.76130895091434
2026-01-05 06:45:00,-1.0,SNIPER,NZDUSD,TRENDING,-48.5,8548.125,-32.14629451395572
2026-01-05 06:45:00,-1.0,SNIPER,USDJPY,TRENDING,-48.5,8499.625,-32.53128007699711
2026-01-05 06:50:00,-1.0,SNIPER,AUDNZD,TRENDING,-48.5,8451.125,-32.9162656400385
2026-01-05 06:55:00,-1.0,SNIPER,USDCAD,TRENDING,-48.5,8402.625,-33.301251203079886
2026-01-05 07:35:00,-1.0,SNIPER,BTCUSD,TRENDING,-48.5,8354.125,-33.68623676612127
2026-01-05 07:50:00,-1.0,SNIPER,SOLUSD,TRENDING,-48.5,8305.625,-34.07122232916265
2026-01-05 08:00:00,2.0,SNIPER,GBPCAD,TRENDING,97.0,8402.625,-33.301251203079886
2026-01-05 08:20:00,-1.0,SNIPER,GBPUSD,TRENDING,-48.5,8354.125,-33.68623676612127
2026-01-05 08:40:00,-1.0,SNIPER,ETHUSD,TRENDING,-48.5,8305.625,-34.07122232916265
2026-01-05 08:45:00,2.0,SNIPER,AUDJPY,TRENDING,97.0,8402.625,-33.301251203079886
2026-01-05 09:20:00,2.0,SNIPER,AUDUSD,TRENDING,97.0,8499.625,-32.53128007699711
2026-01-05 09:20:00,2.0,SNIPER,NZDUSD,TRENDING,97.0,8596.625,-31.76130895091434
2026-01-05 09:25:00,2.0,SNIPER,AUDNZD,TRENDING,97.0,8693.625,-30.991337824831568
2026-01-05 09:45:00,2.0,SNIPER,EURJPY,TRENDING,97.0,8790.625,-30.221366698748795
2026-01-05 09:50:00,2.0,SNIPER,BTCUSD,TRENDING,97.0,8887.625,-29.451395572666023
2026-01-05 10:10:00,2.0,SNIPER,USDCAD,TRENDING,97.0,8984.625,-28.681424446583254
2026-01-05 11:00:00,2.0,SNIPER,ETHUSD,TRENDING,97.0,9081.625,-27.911453320500478
2026-01-05 11:15:00,2.0,SNIPER,AUDJPY,TRENDING,97.0,9178.625,-27.14148219441771
2026-01-05 11:15:00,-1.0,SNIPER,GBPJPY,TRENDING,-48.5,9130.125,-27.526467757459095
2026-01-05 11:30:00,-1.0,SNIPER,USDJPY,TRENDING,-48.5,9081.625,-27.911453320500478
2026-01-05 12:35:00,-1.0,SNIPER,CADCHF,TRENDING,-48.5,9033.125,-28.296438883541867
2026-01-05 12:40:00,-1.0,SNIPER,SOLUSD,TRENDING,-48.5,8984.625,-28.681424446583254
2026-01-05 13:00:00,-1.0,SNIPER,ETHUSD,TRENDING,-48.5,8936.125,-29.066410009624637
2026-01-05 13:10:00,-1.0,SNIPER,BTCUSD,TRENDING,-48.5,8887.625,-29.451395572666023
2026-01-05 13:20:00,-1.0,SNIPER,GBPJPY,TRENDING,-48.5,8839.125,-29.836381135707413
2026-01-05 13:25:00,2.0,SNIPER,AUDJPY,TRENDING,97.0,8936.125,-29.066410009624637
2026-01-05 13:30:00,-1.0,SNIPER,NZDUSD,TRENDING,-48.5,8887.625,-29.451395572666023
2026-01-05 13:45:00,-1.0,SNIPER,AUDUSD,TRENDING,-48.5,8839.125,-29.836381135707413
2026-01-05 13:45:00,-1.0,SNIPER,GBPUSD,TRENDING,-48.5,8790.625,-30.221366698748795
2026-01-05 13:45:00,2.0,SNIPER,GBPCAD,TRENDING,97.0,8887.625,-29.451395572666023
2026-01-05 13:45:00,2.0,SNIPER,USDJPY,TRENDING,97.0,8984.625,-28.681424446583254
2026-01-05 13:50:00,2.0,SNIPER,EURGBP,TRENDING,97.0,9081.625,-27.911453320500478
2026-01-05 13:50:00,2.0,SNIPER,EURJPY,TRENDING,97.0,9178.625,-27.14148219441771
2026-01-05 14:10:00,2.0,SNIPER,USDCAD,TRENDING,97.0,9275.625,-26.371511068334936
2026-01-05 14:20:00,-1.0,SNIPER,AUDNZD,TRENDING,-48.5,9227.125,-26.756496631376326
2026-01-05 14:30:00,2.0,SNIPER,EURUSD,TRENDING,97.0,9324.125,-25.98652550529355
2026-01-05 15:40:00,-1.0,SNIPER,AUDJPY,TRENDING,-48.5,9275.625,-26.371511068334936
2026-01-05 15:55:00,-1.0,SNIPER,AUDUSD,TRENDING,-48.5,9227.125,-26.756496631376326
2026-01-05 16:30:00,-1.0,SNIPER,BTCUSD,TRENDING,-48.5,9178.625,-27.14148219441771
2026-01-05 16:35:00,-1.0,SNIPER,SOLUSD,TRENDING,-48.5,9130.125,-27.526467757459095
2026-01-05 16:40:00,-1.0,SNIPER,EURJPY,TRENDING,-48.5,9081.625,-27.911453320500478
2026-01-05 17:10:00,2.0,SNIPER,GBPCAD,TRENDING,97.0,9178.625,-27.14148219441771
2026-01-05 17:15:00,2.0,SNIPER,EURGBP,TRENDING,97.0,9275.625,-26.371511068334936
2026-01-05 17:35:00,2.0,SNIPER,GBPJPY,TRENDING,97.0,9372.625,-25.601539942252167
2026-01-05 17:50:00,2.0,SNIPER,USDJPY,TRENDING,97.0,9469.625,-24.831568816169394
2026-01-06 06:00:00,-1.0,SNIPER,EURUSD,TRENDING,-48.5,9421.125,-25.21655437921078
2026-01-06 06:05:00,-1.0,SNIPER,GBPJPY,TRENDING,-48.5,9372.625,-25.601539942252167
2026-01-06 06:10:00,-1.0,SNIPER,CADCHF,TRENDING,-48.5,9324.125,-25.98652550529355
2026-01-06 06:35:00,-1.0,SNIPER,EURGBP,TRENDING,-48.5,9275.625,-26.371511068334936
2026-01-06 06:35:00,-1.0,SNIPER,GBPUSD,TRENDING,-48.5,9227.125,-26.756496631376326
2026-01-06 06:35:00,-1.0,SNIPER,GBPCAD,TRENDING,-48.5,9178.625,-27.14148219441771
2026-01-06 06:40:00,-1.0,SNIPER,ETHUSD,TRENDING,-48.5,9130.125,-27.526467757459095
2026-01-06 06:40:00,-1.0,SNIPER,BTCUSD,TRENDING,-48.5,9081.625,-27.911453320500478
2026-01-06 06:50:00,-1.0,SNIPER,SOLUSD,TRENDING,-48.5,9033.125,-28.296438883541867
2026-01-06 07:20:00,-1.0,SNIPER,AUDNZD,TRENDING,-48.5,8984.625,-28.681424446583254
2026-01-06 07:40:00,2.0,SNIPER,AUDUSD,TRENDING,97.0,9081.625,-27.911453320500478
2026-01-06 07:40:00,2.0,SNIPER,NZDUSD,TRENDING,97.0,9178.625,-27.14148219441771
2026-01-06 08:40:00,-1.0,SNIPER,GBPCAD,TRENDING,-48.5,9130.125,-27.526467757459095
2026-01-06 08:50:00,-1.0,SNIPER,GBPJPY,TRENDING,-48.5,9081.625,-27.911453320500478
2026-01-06 08:50:00,-1.0,SNIPER,EURJPY,TRENDING,-48.5,9033.125,-28.296438883541867
2026-01-06 08:55:00,-1.0,SNIPER,SOLUSD,TRENDING,-48.5,8984.625,-28.681424446583254
2026-01-06 09:00:00,-1.0,SNIPER,AUDJPY,TRENDING,-48.5,8936.125,-29.066410009624637
2026-01-06 09:10:00,-1.0,SNIPER,ETHUSD,TRENDING,-48.5,8887.625,-29.451395572666023
2026-01-06 09:15:00,2.0,SNIPER,GBPUSD,TRENDING,97.0,8984.625,-28.681424446583254
2026-01-06 09:15:00,2.0,SNIPER,CADCHF,TRENDING,97.0,9081.625,-27.911453320500478
2026-01-06 09:20:00,-1.0,SNIPER,USDCAD,TRENDING,-48.5,9033.125,-28.296438883541867
2026-01-06 09:20:00,-1.0,SNIPER,EURUSD,TRENDING,-48.5,8984.625,-28.681424446583254
2026-01-06 09:40:00,-1.0,SNIPER,NZDUSD,TRENDING,-48.5,8936.125,-29.066410009624637
2026-01-06 09:55:00,-1.0,SNIPER,USDJPY,TRENDING,-48.5,8887.625,-29.451395572666023
2026-01-06 10:10:00,-1.0,SNIPER,AUDUSD,TRENDING,-48.5,8839.125,-29.836381135707413
2026-01-06 10:10:00,-1.0,SNIPER,BTCUSD,TRENDING,-48.5,8790.625,-30.221366698748795
2026-01-06 11:45:00,-1.0,SNIPER,EURGBP,TRENDING,-48.5,8742.125,-30.60635226179018
2026-01-06 11:45:00,2.0,SNIPER,AUDNZD,TRENDING,97.0,8839.125,-29.836381135707413
2026-01-06 11:45:00,-1.0,SNIPER,GBPJPY,TRENDING,-48.5,8790.625,-30.221366698748795
2026-01-06 11:50:00,2.0,SNIPER,CADCHF,TRENDING,97.0,8887.625,-29.451395572666023
2026-01-06 12:15:00,-1.0,SNIPER,NZDUSD,TRENDING,-48.5,8839.125,-29.836381135707413
2026-01-06 12:15:00,-1.0,SNIPER,AUDJPY,TRENDING,-48.5,8790.625,-30.221366698748795
2026-01-06 12:20:00,-1.0,SNIPER,AUDUSD,TRENDING,-48.5,8742.125,-30.60635226179018
2026-01-06 12:25:00,-1.0,SNIPER,EURJPY,TRENDING,-48.5,8693.625,-30.991337824831568
2026-01-06 12:25:00,2.0,SNIPER,EURUSD,TRENDING,97.0,8790.625,-30.221366698748795
2026-01-06 12:55:00,-1.0,SNIPER,BTCUSD,TRENDING,-48.5,8742.125,-30.60635226179018
2026-01-06 14:00:00,2.0,SNIPER,USDCAD,TRENDING,97.0,8839.125,-29.836381135707413
2026-01-06 14:00:00,-1.0,SNIPER,ETHUSD,TRENDING,-48.5,8790.625,-30.221366698748795
2026-01-06 14:05:00,2.0,SNIPER,GBPUSD,TRENDING,97.0,8887.625,-29.451395572666023
2026-01-06 14:10:00,2.0,SNIPER,GBPCAD,TRENDING,97.0,8984.625,-28.681424446583254
2026-01-06 14:15:00,-1.0,SNIPER,EURGBP,TRENDING,-48.5,8936.125,-29.066410009624637
2026-01-06 14:30:00,-1.0,SNIPER,USDJPY,TRENDING,-48.5,8887.625,-29.451395572666023
2026-01-06 14:35:00,2.0,SNIPER,SOLUSD,TRENDING,97.0,8984.625,-28.681424446583254
2026-01-06 14:35:00,-1.0,SNIPER,AUDUSD,TRENDING,-48.5,8936.125,-29.066410009624637
2026-01-06 14:55:00,-1.0,SNIPER,EURJPY,TRENDING,-48.5,8887.625,-29.451395572666023
2026-01-06 15:00:00,-1.0,SNIPER,BTCUSD,TRENDING,-48.5,8839.125,-29.836381135707413
2026-01-06 15:10:00,-1.0,SNIPER,NZDUSD,TRENDING,-48.5,8790.625,-30.221366698748795
2026-01-06 15:20:00,-1.0,SNIPER,GBPJPY,TRENDING,-48.5,8742.125,-30.60635226179018
2026-01-06 16:30:00,2.0,SNIPER,GBPUSD,TRENDING,97.0,8839.125,-29.836381135707413
2026-01-06 16:40:00,-1.0,CHAMPION,AUDJPY,CALM_RANGE,-121.25,8717.875,-30.798845043310873
2026-01-06 16:55:00,-1.0,SNIPER,ETHUSD,TRENDING,-48.5,8669.375,-31.183830606352263
2026-01-06 17:00:00,-1.0,SNIPER,AUDUSD,TRENDING,-48.5,8620.875,-31.56881616939365
2026-01-06 17:00:00,-1.0,SNIPER,EURGBP,TRENDING,-48.5,8572.375,-31.953801732435032
2026-01-06 17:40:00,-1.0,SNIPER,GBPCAD,TRENDING,-48.5,8523.875,-32.338787295476415
2026-01-06 17:40:00,-1.0,SNIPER,SOLUSD,TRENDING,-48.5,8475.375,-32.723772858517805
2026-01-07 06:00:00,2.0,SNIPER,USDCAD,TRENDING,97.0,8572.375,-31.953801732435032
2026-01-07 06:00:00,-1.0,SNIPER,EURGBP,TRENDING,-48.5,8523.875,-32.338787295476415
2026-01-07 06:05:00,-1.0,SNIPER,GBPCAD,TRENDING,-48.5,8475.375,-32.723772858517805
2026-01-07 06:10:00,-1.0,SNIPER,GBPUSD,TRENDING,-48.5,8426.875,-33.108758421559195
2026-01-07 06:15:00,-1.0,SNIPER,CADCHF,TRENDING,-48.5,8378.375,-33.49374398460058
2026-01-07 06:25:00,2.0,SNIPER,USDJPY,TRENDING,97.0,8475.375,-32.723772858517805
2026-01-07 06:50:00,-1.0,SNIPER,AUDJPY,TRENDING,-48.5,8426.875,-33.108758421559195
2026-01-07 06:55:00,-1.0,SNIPER,AUDUSD,TRENDING,-48.5,8378.375,-33.49374398460058
2026-01-07 07:10:00,-1.0,SNIPER,AUDNZD,TRENDING,-48.5,8329.875,-33.87872954764196
2026-01-07 07:15:00,2.0,SNIPER,BTCUSD,TRENDING,97.0,8426.875,-33.108758421559195
2026-01-07 07:30:00,2.0,SNIPER,SOLUSD,TRENDING,97.0,8523.875,-32.338787295476415
2026-01-07 07:40:00,-1.0,SNIPER,ETHUSD,TRENDING,-48.5,8475.375,-32.723772858517805
2026-01-07 07:55:00,-1.0,SNIPER,EURUSD,TRENDING,-48.5,8426.875,-33.108758421559195
2026-01-07 08:20:00,2.0,SNIPER,NZDUSD,TRENDING,97.0,8523.875,-32.338787295476415
2026-01-07 08:45:00,-1.0,SNIPER,EURJPY,TRENDING,-48.5,8475.375,-32.723772858517805
2026-01-07 08:50:00,-1.0,SNIPER,USDJPY,TRENDING,-48.5,8426.875,-33.108758421559195
2026-01-07 08:50:00,2.0,SNIPER,GBPJPY,TRENDING,97.0,8523.875,-32.338787295476415
2026-01-07 09:15:00,-1.0,SNIPER,CADCHF,TRENDING,-48.5,8475.375,-32.723772858517805
2026-01-07 09:20:00,-1.0,SNIPER,GBPCAD,TRENDING,-48.5,8426.875,-33.108758421559195
2026-01-07 10:00:00,2.0,SNIPER,AUDJPY,TRENDING,97.0,8523.875,-32.338787295476415
2026-01-07 10:25:00,-1.0,SNIPER,ETHUSD,TRENDING,-48.5,8475.375,-32.723772858517805
2026-01-07 10:25:00,-1.0,SNIPER,USDCAD,TRENDING,-48.5,8426.875,-33.108758421559195
2026-01-07 10:35:00,-1.0,SNIPER,EURUSD,TRENDING,-48.5,8378.375,-33.49374398460058
2026-01-07 10:35:00,-1.0,SNIPER,GBPUSD,TRENDING,-48.5,8329.875,-33.87872954764196
2026-01-07 11:35:00,2.0,SNIPER,NZDUSD,TRENDING,97.0,8426.875,-33.108758421559195
2026-01-07 12:00:00,-1.0,SNIPER,AUDJPY,TRENDING,-48.5,8378.375,-33.49374398460058
2026-01-07 12:00:00,-1.0,SNIPER,GBPJPY,TRENDING,-48.5,8329.875,-33.87872954764196
2026-01-07 12:00:00,-1.0,SNIPER,EURJPY,TRENDING,-48.5,8281.375,-34.26371511068335
2026-01-07 12:25:00,-1.0,SNIPER,USDJPY,TRENDING,-48.5,8232.875,-34.64870067372473
2026-01-07 12:30:00,-1.0,SNIPER,BTCUSD,TRENDING,-48.5,8184.375,-35.03368623676612
2026-01-07 12:30:00,-1.0,SNIPER,SOLUSD,TRENDING,-48.5,8135.875,-35.418671799807505
2026-01-07 12:30:00,-1.0,SNIPER,ETHUSD,TRENDING,-48.5,8087.375,-35.803657362848895
2026-01-07 12:50:00,2.0,SNIPER,AUDNZD,TRENDING,97.0,8184.375,-35.03368623676612
2026-01-07 13:15:00,2.0,SNIPER,EURUSD,TRENDING,97.0,8281.375,-34.26371511068335
2026-01-07 13:15:00,2.0,SNIPER,GBPUSD,TRENDING,97.0,8378.375,-33.49374398460058
2026-01-07 13:35:00,-1.0,SNIPER,USDCAD,TRENDING,-48.5,8329.875,-33.87872954764196
2026-01-07 14:00:00,-1.0,SNIPER,CADCHF,TRENDING,-48.5,8281.375,-34.26371511068335
2026-01-07 14:25:00,-1.0,CHAMPION,GBPUSD,CALM_RANGE,-121.25,8160.125,-35.226179018286814
2026-01-07 15:20:00,-1.0,SNIPER,AUDUSD,TRENDING,-48.5,8111.625,-35.611164581328204
2026-01-07 15:20:00,-1.0,SNIPER,AUDNZD,TRENDING,-48.5,8063.125,-35.99615014436959
2026-01-07 15:20:00,-1.0,SNIPER,AUDJPY,TRENDING,-48.5,8014.625,-36.38113570741097
2026-01-07 15:20:00,-1.0,SNIPER,ETHUSD,TRENDING,-48.5,7966.125,-36.76612127045236
2026-01-07 15:25:00,-1.0,SNIPER,GBPUSD,TRENDING,-48.5,7917.625,-37.15110683349375
2026-01-07 15:35:00,-1.0,SNIPER,EURGBP,TRENDING,-48.5,7869.125,-37.53609239653513
2026-01-07 16:10:00,-1.0,SNIPER,USDJPY,TRENDING,-48.5,7820.625,-37.921077959576515
2026-01-07 16:25:00,-1.0,SNIPER,GBPJPY,TRENDING,-48.5,7772.125,-38.3060635226179
2026-01-07 16:30:00,-1.0,SNIPER,USDCAD,TRENDING,-48.5,7723.625,-38.69104908565929
2026-01-07 16:30:00,-1.0,SNIPER,GBPCAD,TRENDING,-48.5,7675.125,-39.07603464870068
2026-01-07 16:40:00,-1.0,SNIPER,BTCUSD,TRENDING,-48.5,7626.625,-39.46102021174206
2026-01-07 16:40:00,-1.0,SNIPER,SOLUSD,TRENDING,-48.5,7578.125,-39.84600577478344
2026-01-08 06:00:00,2.0,SNIPER,AUDNZD,TRENDING,97.0,7675.125,-39.07603464870068
2026-01-08 06:15:00,2.0,SNIPER,EURUSD,TRENDING,97.0,7772.125,-38.3060635226179
2026-01-08 06:15:00,2.0,SNIPER,GBPUSD,TRENDING,97.0,7869.125,-37.53609239653513
2026-01-08 06:15:00,2.0,SNIPER,AUDJPY,TRENDING,97.0,7966.125,-36.76612127045236
2026-01-08 06:20:00,2.0,SNIPER,CADCHF,TRENDING,97.0,8063.125,-35.99615014436959
2026-01-08 06:20:00,-1.0,SNIPER,ETHUSD,TRENDING,-48.5,8014.625,-36.38113570741097
2026-01-08 06:20:00,-1.0,SNIPER,BTCUSD,TRENDING,-48.5,7966.125,-36.76612127045236
2026-01-08 06:45:00,2.0,SNIPER,EURJPY,TRENDING,97.0,8063.125,-35.99615014436959
2026-01-08 07:20:00,-1.0,SNIPER,SOLUSD,TRENDING,-48.5,8014.625,-36.38113570741097
2026-01-08 08:20:00,2.0,SNIPER,EURGBP,TRENDING,97.0,8111.625,-35.611164581328204
2026-01-08 08:20:00,-1.0,SNIPER,AUDNZD,TRENDING,-48.5,8063.125,-35.99615014436959
2026-01-08 08:40:00,-1.0,SNIPER,USDCAD,TRENDING,-48.5,8014.625,-36.38113570741097
2026-01-08 08:50:00,-1.0,SNIPER,CADCHF,TRENDING,-48.5,7966.125,-36.76612127045236
2026-01-08 08:50:00,-1.0,SNIPER,GBPCAD,TRENDING,-48.5,7917.625,-37.15110683349375
2026-01-08 08:50:00,-1.0,SNIPER,AUDUSD,TRENDING,-48.5,7869.125,-37.53609239653513
2026-01-08 08:50:00,2.0,SNIPER,GBPJPY,TRENDING,97.0,7966.125,-36.76612127045236
2026-01-08 08:55:00,-1.0,SNIPER,AUDJPY,TRENDING,-48.5,7917.625,-37.15110683349375
2026-01-08 08:55:00,2.0,SNIPER,NZDUSD,TRENDING,97.0,8014.625,-36.38113570741097
2026-01-08 08:55:00,-1.0,SNIPER,EURJPY,TRENDING,-48.5,7966.125,-36.76612127045236
2026-01-08 09:00:00,-1.0,SNIPER,USDJPY,TRENDING,-48.5,7917.625,-37.15110683349375
2026-01-08 09:20:00,-1.0,SNIPER,ETHUSD,TRENDING,-48.5,7869.125,-37.53609239653513
2026-01-08 09:20:00,2.0,SNIPER,SOLUSD,TRENDING,97.0,7966.125,-36.76612127045236
2026-01-08 09:25:00,-1.0,SNIPER,BTCUSD,TRENDING,-48.5,7917.625,-37.15110683349375
2026-01-08 10:40:00,2.0,SNIPER,EURGBP,TRENDING,97.0,8014.625,-36.38113570741097
2026-01-08 11:00:00,2.0,SNIPER,GBPUSD,TRENDING,97.0,8111.625,-35.611164581328204
2026-01-08 11:05:00,-1.0,SNIPER,USDCAD,TRENDING,-48.5,8063.125,-35.99615014436959
2026-01-08 11:15:00,-1.0,SNIPER,EURUSD,TRENDING,-48.5,8014.625,-36.38113570741097
2026-01-08 11:40:00,-1.0,SNIPER,AUDNZD,TRENDING,-48.5,7966.125,-36.76612127045236
2026-01-08 11:45:00,-1.0,SNIPER,GBPJPY,TRENDING,-48.5,7917.625,-37.15110683349375
2026-01-08 12:05:00,-1.0,SNIPER,NZDUSD,TRENDING,-48.5,7869.125,-37.53609239653513
2026-01-08 12:10:00,-1.0,SNIPER,AUDJPY,TRENDING,-48.5,7820.625,-37.921077959576515
2026-01-08 12:20:00,-1.0,SNIPER,BTCUSD,TRENDING,-48.5,7772.125,-38.3060635226179
2026-01-08 12:20:00,-1.0,SNIPER,SOLUSD,TRENDING,-48.5,7723.625,-38.69104908565929
2026-01-08 12:20:00,-1.0,SNIPER,AUDUSD,TRENDING,-48.5,7675.125,-39.07603464870068
2026-01-08 12:20:00,-1.0,SNIPER,ETHUSD,TRENDING,-48.5,7626.625,-39.46102021174206
2026-01-08 12:30:00,-1.0,SNIPER,USDJPY,TRENDING,-48.5,7578.125,-39.84600577478344
2026-01-08 12:35:00,-1.0,SNIPER,EURJPY,TRENDING,-48.5,7529.625,-40.23099133782483
2026-01-08 13:00:00,-1.0,SNIPER,CADCHF,TRENDING,-48.5,7481.125,-40.615976900866215
2026-01-08 13:40:00,2.0,SNIPER,GBPUSD,TRENDING,97.0,7578.125,-39.84600577478344
2026-01-08 13:40:00,2.0,SNIPER,EURUSD,TRENDING,97.0,7675.125,-39.07603464870068
2026-01-08 13:55:00,-1.0,SNIPER,USDCAD,TRENDING,-48.5,7626.625,-39.46102021174206
2026-01-08 14:00:00,2.0,SNIPER,EURGBP,TRENDING,97.0,7723.625,-38.69104908565929
2026-01-08 14:35:00,-1.0,SNIPER,AUDUSD,TRENDING,-48.5,7675.125,-39.07603464870068
2026-01-08 14:45:00,-1.0,SNIPER,AUDJPY,TRENDING,-48.5,7626.625,-39.46102021174206
2026-01-08 14:45:00,2.0,SNIPER,BTCUSD,TRENDING,97.0,7723.625,-38.69104908565929
2026-01-08 15:00:00,-1.0,SNIPER,EURJPY,TRENDING,-48.5,7675.125,-39.07603464870068
2026-01-08 15:15:00,-1.0,SNIPER,AUDNZD,TRENDING,-48.5,7626.625,-39.46102021174206
2026-01-08 15:20:00,-1.0,SNIPER,GBPJPY,TRENDING,-48.5,7578.125,-39.84600577478344
2026-01-08 15:20:00,-1.0,SNIPER,SOLUSD,TRENDING,-48.5,7529.625,-40.23099133782483
2026-01-08 15:25:00,2.0,SNIPER,ETHUSD,TRENDING,97.0,7626.625,-39.46102021174206
2026-01-08 16:20:00,-1.0,SNIPER,EURGBP,TRENDING,-48.5,7578.125,-39.84600577478344
2026-01-08 16:35:00,-1.0,SNIPER,GBPUSD,TRENDING,-48.5,7529.625,-40.23099133782483
2026-01-08 16:50:00,-1.0,SNIPER,BTCUSD,TRENDING,-48.5,7481.125,-40.615976900866215
2026-01-08 16:50:00,-1.0,SNIPER,NZDUSD,TRENDING,-48.5,7432.625,-41.000962463907605
2026-01-08 16:55:00,-1.0,SNIPER,AUDUSD,TRENDING,-48.5,7384.125,-41.38594802694899
2026-01-08 16:55:00,-1.0,SNIPER,USDJPY,TRENDING,-48.5,7335.625,-41.77093358999038
2026-01-08 16:55:00,-1.0,SNIPER,GBPCAD,TRENDING,-48.5,7287.125,-42.15591915303176
2026-01-08 16:55:00,-1.0,SNIPER,EURUSD,TRENDING,-48.5,7238.625,-42.54090471607314
2026-01-08 16:55:00,2.0,SNIPER,CADCHF,TRENDING,97.0,7335.625,-41.77093358999038
2026-01-08 17:15:00,-1.0,SNIPER,AUDNZD,TRENDING,-48.5,7287.125,-42.15591915303176
2026-01-08 17:45:00,-1.0,SNIPER,GBPJPY,TRENDING,-48.5,7238.625,-42.54090471607314
2026-01-09 06:15:00,2.0,SNIPER,EURJPY,TRENDING,97.0,7335.625,-41.77093358999038
2026-01-09 06:25:00,-1.0,SNIPER,AUDUSD,TRENDING,-48.5,7287.125,-42.15591915303176
2026-01-09 06:25:00,2.0,SNIPER,EURGBP,TRENDING,97.0,7384.125,-41.38594802694899
2026-01-09 06:25:00,-1.0,SNIPER,SOLUSD,TRENDING,-48.5,7335.625,-41.77093358999038
2026-01-09 06:30:00,-1.0,SNIPER,GBPUSD,TRENDING,-48.5,7287.125,-42.15591915303176
