symbol,time,pnl_r,dollar_pnl,balance
EURUSD,2026-03-09 08:20:00,-1.1,-55.00000000000001,-2275.000000000002
USDJPY,2026-03-09 08:25:00,-1.1,-55.00000000000001,-2330.000000000002
GBPUSD,2026-03-09 08:25:00,-1.1,-55.00000000000001,-2385.000000000002
NZDUSD,2026-03-09 08:25:00,-1.1,-55.00000000000001,-2440.000000000002
CADCHF,2026-03-09 08:25:00,-1.1,-55.00000000000001,-2495.000000000002
AUDUSD,2026-03-09 08:25:00,2.4,120.0,-2375.000000000002
EURUSD,2026-03-09 08:25:00,-1.1,-55.00000000000001,-2430.000000000002
ETHUSD,2026-03-09 08:40:00,-1.1,-55.00000000000001,-2485.000000000002
ETHUSD,2026-03-09 08:45:00,2.4,120.0,-2365.000000000002
AUDNZD,2026-03-09 10:30:00,-1.1,-55.00000000000001,-2420.000000000002
AUDNZD,2026-03-09 11:05:00,-1.1,-55.00000000000001,-2475.000000000002
AUDNZD,2026-03-09 11:10:00,-1.1,-55.00000000000001,-2530.000000000002
EURJPY,2026-03-09 11:20:00,-1.1,-55.00000000000001,-2585.000000000002
EURJPY,2026-03-09 11:25:00,-1.1,-55.00000000000001,-2640.000000000002
AUDJPY,2026-03-09 11:25:00,2.4,120.0,-2520.000000000002
EURJPY,2026-03-09 11:30:00,2.4,120.0,-2400.000000000002
NZDUSD,2026-03-09 12:30:00,-1.1,-55.00000000000001,-2455.000000000002
AUDUSD,2026-03-09 12:30:00,-1.1,-55.00000000000001,-2510.000000000002
AUDJPY,2026-03-09 12:30:00,-1.1,-55.00000000000001,-2565.000000000002
ETHUSD,2026-03-09 14:15:00,2.4,120.0,-2445.000000000002
GBPJPY,2026-03-09 15:50:00,-1.1,-55.00000000000001,-2500.000000000002
GBPUSD,2026-03-09 16:10:00,-1.1,-55.00000000000001,-2555.000000000002
BTCUSD,2026-03-09 16:25:00,-1.1,-55.00000000000001,-2610.000000000002
BTCUSD,2026-03-09 16:30:00,-1.1,-55.00000000000001,-2665.000000000002
EURUSD,2026-03-09 16:30:00,2.4,120.0,-2545.000000000002
SOLUSD,2026-03-09 16:30:00,-1.1,-55.00000000000001,-2600.000000000002
BTCUSD,2026-03-09 16:40:00,2.4,120.0,-2480.000000000002
AUDNZD,2026-03-09 17:05:00,-1.1,-55.00000000000001,-2535.000000000002
GBPUSD,2026-03-10 08:00:00,-1.1,-55.00000000000001,-2590.000000000002
AUDJPY,2026-03-10 08:20:00,2.4,120.0,-2470.000000000002
AUDUSD,2026-03-10 09:00:00,-1.1,-55.00000000000001,-2525.000000000002
NZDUSD,2026-03-10 09:10:00,-1.1,-55.00000000000001,-2580.000000000002
NZDUSD,2026-03-10 09:20:00,-1.1,-55.00000000000001,-2635.000000000002
GBPJPY,2026-03-10 09:40:00,-1.1,-55.00000000000001,-2690.000000000002
GBPCAD,2026-03-10 10:20:00,-1.1,-55.00000000000001,-2745.000000000002
GBPCAD,2026-03-10 10:25:00,-1.1,-55.00000000000001,-2800.000000000002
ETHUSD,2026-03-10 11:05:00,-1.1,-55.00000000000001,-2855.000000000002
SOLUSD,2026-03-10 11:05:00,2.4,120.0,-2735.000000000002
BTCUSD,2026-03-10 11:05:00,-1.1,-55.00000000000001,-2790.000000000002
AUDNZD,2026-03-10 13:10:00,-1.1,-55.00000000000001,-2845.000000000002
AUDNZD,2026-03-10 13:20:00,-1.1,-55.00000000000001,-2900.000000000002
EURUSD,2026-03-10 13:30:00,-1.1,-55.00000000000001,-2955.000000000002
CADCHF,2026-03-10 13:35:00,-1.1,-55.00000000000001,-3010.000000000002
EURUSD,2026-03-10 13:35:00,2.4,120.0,-2890.000000000002
AUDJPY,2026-03-10 14:50:00,-1.1,-55.00000000000001,-2945.000000000002
USDCAD,2026-03-10 15:40:00,2.4,120.0,-2825.000000000002
EURGBP,2026-03-10 16:30:00,2.4,120.0,-2705.000000000002
ETHUSD,2026-03-10 16:35:00,-1.1,-55.00000000000001,-2760.000000000002
AUDNZD,2026-03-10 16:40:00,-1.1,-55.00000000000001,-2815.000000000002
AUDUSD,2026-03-10 17:40:00,-1.1,-55.00000000000001,-2870.000000000002
AUDNZD,2026-03-10 17:40:00,-1.1,-55.00000000000001,-2925.000000000002
AUDUSD,2026-03-10 17:45:00,-1.1,-55.00000000000001,-2980.000000000002
AUDJPY,2026-03-10 17:45:00,-1.1,-55.00000000000001,-3035.000000000002
ETHUSD,2026-03-11 07:25:00,-1.1,-55.00000000000001,-3090.000000000002
BTCUSD,2026-03-11 07:25:00,-1.1,-55.00000000000001,-3145.000000000002
SOLUSD,2026-03-11 07:25:00,-1.1,-55.00000000000001,-3200.000000000002
SOLUSD,2026-03-11 07:30:00,-1.1,-55.00000000000001,-3255.000000000002
ETHUSD,2026-03-11 07:30:00,-1.1,-55.00000000000001,-3310.000000000002
USDJPY,2026-03-11 09:25:00,-1.1,-55.00000000000001,-3365.000000000002
GBPJPY,2026-03-11 09:25:00,-1.1,-55.00000000000001,-3420.000000000002
USDJPY,2026-03-11 09:30:00,-1.1,-55.00000000000001,-3475.000000000002
USDJPY,2026-03-11 09:35:00,2.4,120.0,-3355.000000000002
GBPJPY,2026-03-11 09:35:00,2.4,120.0,-3235.000000000002
EURJPY,2026-03-11 09:35:00,2.4,120.0,-3115.000000000002
CADCHF,2026-03-11 09:35:00,2.4,120.0,-2995.000000000002
NZDUSD,2026-03-11 10:30:00,-1.1,-55.00000000000001,-3050.000000000002
SOLUSD,2026-03-11 10:35:00,-1.1,-55.00000000000001,-3105.000000000002
NZDUSD,2026-03-11 10:35:00,-1.1,-55.00000000000001,-3160.000000000002
EURUSD,2026-03-11 12:00:00,-1.1,-55.00000000000001,-3215.000000000002
USDJPY,2026-03-11 13:45:00,2.4,120.0,-3095.000000000002
USDCAD,2026-03-11 14:40:00,2.4,120.0,-2975.000000000002
BTCUSD,2026-03-11 14:55:00,-1.1,-55.00000000000001,-3030.000000000002
BTCUSD,2026-03-11 15:00:00,2.4,120.0,-2910.000000000002
AUDNZD,2026-03-11 15:20:00,-1.1,-55.00000000000001,-2965.000000000002
USDCAD,2026-03-11 15:50:00,-1.1,-55.00000000000001,-3020.000000000002
EURUSD,2026-03-11 15:50:00,2.4,120.0,-2900.000000000002
AUDJPY,2026-03-11 15:50:00,2.4,120.0,-2780.000000000002
AUDUSD,2026-03-11 15:50:00,2.4,120.0,-2660.000000000002
BTCUSD,2026-03-11 16:10:00,-1.1,-55.00000000000001,-2715.000000000002
ETHUSD,2026-03-11 16:10:00,-1.1,-55.00000000000001,-2770.000000000002
SOLUSD,2026-03-11 16:10:00,-1.1,-55.00000000000001,-2825.000000000002
ETHUSD,2026-03-11 16:15:00,-1.1,-55.00000000000001,-2880.000000000002
BTCUSD,2026-03-11 16:15:00,-1.1,-55.00000000000001,-2935.000000000002
ETHUSD,2026-03-11 16:20:00,-1.1,-55.00000000000001,-2990.000000000002
BTCUSD,2026-03-11 16:20:00,-1.1,-55.00000000000001,-3045.000000000002
ETHUSD,2026-03-11 16:30:00,-1.1,-55.00000000000001,-3100.000000000002
BTCUSD,2026-03-11 16:30:00,2.4,120.0,-2980.000000000002
ETHUSD,2026-03-11 16:35:00,2.4,120.0,-2860.000000000002
BTCUSD,2026-03-11 16:35:00,2.4,120.0,-2740.000000000002
AUDJPY,2026-03-11 17:00:00,-1.1,-55.00000000000001,-2795.000000000002
NZDUSD,2026-03-11 17:00:00,2.4,120.0,-2675.000000000002
USDJPY,2026-03-12 07:40:00,2.4,120.0,-2555.000000000002
CADCHF,2026-03-12 08:05:00,-1.1,-55.00000000000001,-2610.000000000002
AUDNZD,2026-03-12 08:15:00,-1.1,-55.00000000000001,-2665.000000000002
EURGBP,2026-03-12 09:05:00,2.4,120.0,-2545.000000000002
BTCUSD,2026-03-12 10:30:00,-1.1,-55.00000000000001,-2600.000000000002
ETHUSD,2026-03-12 10:30:00,-1.1,-55.00000000000001,-2655.000000000002
BTCUSD,2026-03-12 10:45:00,-1.1,-55.00000000000001,-2710.000000000002
AUDUSD,2026-03-12 11:05:00,2.4,120.0,-2590.000000000002
GBPCAD,2026-03-12 12:40:00,-1.1,-55.00000000000001,-2645.000000000002
BTCUSD,2026-03-12 12:40:00,-1.1,-55.00000000000001,-2700.000000000002
ETHUSD,2026-03-12 12:40:00,-1.1,-55.00000000000001,-2755.000000000002
GBPCAD,2026-03-12 14:30:00,-1.1,-55.00000000000001,-2810.000000000002
GBPUSD,2026-03-12 14:35:00,2.4,120.0,-2690.000000000002
GBPCAD,2026-03-12 14:35:00,2.4,120.0,-2570.000000000002
USDCAD,2026-03-12 15:15:00,-1.1,-55.00000000000001,-2625.000000000002
EURUSD,2026-03-12 15:15:00,-1.1,-55.00000000000001,-2680.000000000002
AUDNZD,2026-03-13 06:30:00,2.4,120.0,-2560.000000000002
AUDNZD,2026-03-13 06:35:00,2.4,120.0,-2440.000000000002
GBPUSD,2026-03-13 07:30:00,-1.1,-55.00000000000001,-2495.000000000002
NZDUSD,2026-03-13 07:30:00,-1.1,-55.00000000000001,-2550.000000000002
USDJPY,2026-03-13 07:35:00,2.4,120.0,-2430.000000000002
GBPUSD,2026-03-13 07:35:00,-1.1,-55.00000000000001,-2485.000000000002
EURGBP,2026-03-13 07:35:00,-1.1,-55.00000000000001,-2540.000000000002
NZDUSD,2026-03-13 09:15:00,-1.1,-55.00000000000001,-2595.000000000002
AUDJPY,2026-03-13 09:25:00,-1.1,-55.00000000000001,-2650.000000000002
NZDUSD,2026-03-13 09:25:00,-1.1,-55.00000000000001,-2705.000000000002
AUDJPY,2026-03-13 09:30:00,-1.1,-55.00000000000001,-2760.000000000002
AUDUSD,2026-03-13 09:30:00,-1.1,-55.00000000000001,-2815.000000000002
NZDUSD,2026-03-13 09:30:00,-1.1,-55.00000000000001,-2870.000000000002
USDCAD,2026-03-13 09:30:00,-1.1,-55.00000000000001,-2925.000000000002
EURUSD,2026-03-13 09:30:00,-1.1,-55.00000000000001,-2980.000000000002
EURJPY,2026-03-13 09:40:00,-1.1,-55.00000000000001,-3035.000000000002
GBPJPY,2026-03-13 09:40:00,-1.1,-55.00000000000001,-3090.000000000002
EURJPY,2026-03-13 09:45:00,-1.1,-55.00000000000001,-3145.000000000002
AUDNZD,2026-03-13 09:50:00,-1.1,-55.00000000000001,-3200.000000000002
EURJPY,2026-03-13 10:00:00,-1.1,-55.00000000000001,-3255.000000000002
GBPUSD,2026-03-13 10:00:00,-1.1,-55.00000000000001,-3310.000000000002
GBPJPY,2026-03-13 10:00:00,-1.1,-55.00000000000001,-3365.000000000002
GBPCAD,2026-03-13 10:00:00,-1.1,-55.00000000000001,-3420.000000000002
BTCUSD,2026-03-13 11:35:00,-1.1,-55.00000000000001,-3475.000000000002
NZDUSD,2026-03-13 12:00:00,-1.1,-55.00000000000001,-3530.000000000002
ETHUSD,2026-03-13 13:00:00,-1.1,-55.00000000000001,-3585.000000000002
BTCUSD,2026-03-13 13:15:00,-1.1,-55.00000000000001,-3640.000000000002
NZDUSD,2026-03-13 13:45:00,-1.1,-55.00000000000001,-3695.000000000002
AUDNZD,2026-03-13 13:50:00,-1.1,-55.00000000000001,-3750.000000000002
GBPJPY,2026-03-13 14:05:00,-1.1,-55.00000000000001,-3805.000000000002
CADCHF,2026-03-13 15:30:00,-1.1,-55.00000000000001,-3860.000000000002
GBPCAD,2026-03-13 15:30:00,-1.1,-55.00000000000001,-3915.000000000002
GBPCAD,2026-03-13 15:35:00,-1.1,-55.00000000000001,-3970.000000000002
CADCHF,2026-03-13 15:35:00,-1.1,-55.00000000000001,-4025.000000000002
SOLUSD,2026-03-13 15:45:00,-1.1,-55.00000000000001,-4080.000000000002
EURUSD,2026-03-13 15:45:00,2.4,120.0,-3960.000000000002
BTCUSD,2026-03-13 15:45:00,-1.1,-55.00000000000001,-4015.000000000002
GBPUSD,2026-03-13 15:45:00,-1.1,-55.00000000000001,-4070.000000000002
ETHUSD,2026-03-13 15:45:00,-1.1,-55.00000000000001,-4125.000000000002
BTCUSD,2026-03-13 16:15:00,-1.1,-55.00000000000001,-4180.000000000002
ETHUSD,2026-03-13 16:15:00,2.4,120.0,-4060.000000000002
SOLUSD,2026-03-13 16:15:00,-1.1,-55.00000000000001,-4115.000000000002
USDJPY,2026-03-13 16:35:00,-1.1,-55.00000000000001,-4170.000000000002
USDJPY,2026-03-13 16:40:00,-1.1,-55.00000000000001,-4225.000000000002
EURJPY,2026-03-13 16:55:00,-1.1,-55.00000000000001,-4280.000000000002
ETHUSD,2026-03-13 17:50:00,-1.1,-55.00000000000001,-4335.000000000002
AUDUSD,2026-03-13 17:55:00,-1.1,-55.00000000000001,-4390.000000000002
NZDUSD,2026-03-13 17:55:00,-1.1,-55.00000000000001,-4445.000000000002
BTCUSD,2026-03-14 09:25:00,-1.1,-55.00000000000001,-4500.000000000002
ETHUSD,2026-03-14 09:30:00,-1.1,-55.00000000000001,-4555.000000000002
ETHUSD,2026-03-14 09:35:00,-1.1,-55.00000000000001,-4610.000000000002
SOLUSD,2026-03-14 09:35:00,-1.1,-55.00000000000001,-4665.000000000002
BTCUSD,2026-03-14 17:40:00,-1.1,-55.00000000000001,-4720.000000000002
ETHUSD,2026-03-15 08:15:00,-1.1,-55.00000000000001,-4775.000000000002
ETHUSD,2026-03-15 08:20:00,-1.1,-55.00000000000001,-4830.000000000002
SOLUSD,2026-03-15 12:00:00,2.4,120.0,-4710.000000000002
BTCUSD,2026-03-15 12:00:00,2.4,120.0,-4590.000000000002
ETHUSD,2026-03-15 12:00:00,-1.1,-55.00000000000001,-4645.000000000002
SOLUSD,2026-03-15 12:05:00,2.4,120.0,-4525.000000000002
ETHUSD,2026-03-15 12:05:00,2.4,120.0,-4405.000000000002
BTCUSD,2026-03-15 12:05:00,2.4,120.0,-4285.000000000002
ETHUSD,2026-03-15 16:05:00,-1.1,-55.00000000000001,-4340.000000000002
BTCUSD,2026-03-15 16:05:00,-1.1,-55.00000000000001,-4395.000000000002
SOLUSD,2026-03-15 16:05:00,-1.1,-55.00000000000001,-4450.000000000002
ETHUSD,2026-03-16 06:20:00,-1.1,-55.00000000000001,-4505.000000000002
ETHUSD,2026-03-16 06:30:00,-1.1,-55.00000000000001,-4560.000000000002
BTCUSD,2026-03-16 06:30:00,-1.1,-55.00000000000001,-4615.000000000002
SOLUSD,2026-03-16 06:30:00,-1.1,-55.00000000000001,-4670.000000000002
SOLUSD,2026-03-16 06:35:00,-1.1,-55.00000000000001,-4725.000000000002
BTCUSD,2026-03-16 06:35:00,-1.1,-55.00000000000001,-4780.000000000002
ETHUSD,2026-03-16 06:35:00,-1.1,-55.00000000000001,-4835.000000000002
CADCHF,2026-03-16 07:55:00,-1.1,-55.00000000000001,-4890.000000000002
USDCAD,2026-03-16 07:55:00,-1.1,-55.00000000000001,-4945.000000000002
EURJPY,2026-03-16 08:10:00,-1.1,-55.00000000000001,-5000.000000000002
GBPJPY,2026-03-16 08:15:00,-1.1,-55.00000000000001,-5055.000000000002
EURJPY,2026-03-16 08:15:00,-1.1,-55.00000000000001,-5110.000000000002
EURGBP,2026-03-16 08:30:00,-1.1,-55.00000000000001,-5165.000000000002
AUDUSD,2026-03-16 08:45:00,-1.1,-55.00000000000001,-5220.000000000002
GBPCAD,2026-03-16 10:25:00,-1.1,-55.00000000000001,-5275.000000000002
GBPCAD,2026-03-16 10:30:00,-1.1,-55.00000000000001,-5330.000000000002
EURUSD,2026-03-16 10:35:00,2.4,120.0,-5210.000000000002
USDCAD,2026-03-16 10:50:00,-1.1,-55.00000000000001,-5265.000000000002
SOLUSD,2026-03-16 11:40:00,2.4,120.0,-5145.000000000002
BTCUSD,2026-03-16 11:40:00,2.4,120.0,-5025.000000000002
AUDJPY,2026-03-16 11:50:00,-1.1,-55.00000000000001,-5080.000000000002
EURUSD,2026-03-16 13:15:00,-1.1,-55.00000000000001,-5135.000000000002
EURJPY,2026-03-16 13:15:00,-1.1,-55.00000000000001,-5190.000000000002
CADCHF,2026-03-16 13:20:00,-1.1,-55.00000000000001,-5245.000000000002
AUDUSD,2026-03-16 13:20:00,-1.1,-55.00000000000001,-5300.000000000002
EURGBP,2026-03-16 13:20:00,2.4,120.0,-5180.000000000002
AUDJPY,2026-03-16 13:20:00,-1.1,-55.00000000000001,-5235.000000000002
EURUSD,2026-03-16 13:20:00,-1.1,-55.00000000000001,-5290.000000000002
EURJPY,2026-03-16 13:20:00,2.4,120.0,-5170.000000000002
EURJPY,2026-03-16 13:25:00,2.4,120.0,-5050.000000000002
AUDJPY,2026-03-16 13:25:00,-1.1,-55.00000000000001,-5105.000000000002
AUDNZD,2026-03-16 13:35:00,-1.1,-55.00000000000001,-5160.000000000002
BTCUSD,2026-03-16 13:55:00,-1.1,-55.00000000000001,-5215.000000000002
USDCAD,2026-03-16 14:10:00,-1.1,-55.00000000000001,-5270.000000000002
USDJPY,2026-03-16 14:40:00,-1.1,-55.00000000000001,-5325.000000000002
USDJPY,2026-03-16 14:45:00,-1.1,-55.00000000000001,-5380.000000000002
ETHUSD,2026-03-16 15:25:00,2.4,120.0,-5260.000000000002
SOLUSD,2026-03-16 16:30:00,2.4,120.0,-5140.000000000002
BTCUSD,2026-03-16 16:30:00,2.4,120.0,-5020.000000000002
AUDJPY,2026-03-16 16:30:00,-1.1,-55.00000000000001,-5075.000000000002
AUDJPY,2026-03-16 16:35:00,-1.1,-55.00000000000001,-5130.000000000002
EURUSD,2026-03-16 16:50:00,2.4,120.0,-5010.000000000002
NZDUSD,2026-03-16 16:50:00,2.4,120.0,-4890.000000000002
EURUSD,2026-03-16 16:55:00,2.4,120.0,-4770.000000000002
AUDJPY,2026-03-17 06:30:00,-1.1,-55.00000000000001,-4825.000000000002
AUDJPY,2026-03-17 06:35:00,-1.1,-55.00000000000001,-4880.000000000002
AUDNZD,2026-03-17 06:35:00,-1.1,-55.00000000000001,-4935.000000000002
AUDUSD,2026-03-17 06:35:00,-1.1,-55.00000000000001,-4990.000000000002
AUDNZD,2026-03-17 06:40:00,2.4,120.0,-4870.000000000002
AUDJPY,2026-03-17 06:40:00,2.4,120.0,-4750.000000000002
AUDUSD,2026-03-17 06:40:00,2.4,120.0,-4630.000000000002
USDCAD,2026-03-17 08:45:00,-1.1,-55.00000000000001,-4685.000000000002
USDCAD,2026-03-17 08:50:00,-1.1,-55.00000000000001,-4740.000000000002
EURUSD,2026-03-17 08:50:00,-1.1,-55.00000000000001,-4795.000000000002
GBPUSD,2026-03-17 08:55:00,-1.1,-55.00000000000001,-4850.000000000002
GBPJPY,2026-03-17 08:55:00,-1.1,-55.00000000000001,-4905.000000000002
GBPCAD,2026-03-17 09:00:00,-1.1,-55.00000000000001,-4960.000000000002
EURUSD,2026-03-17 09:00:00,-1.1,-55.00000000000001,-5015.000000000002
CADCHF,2026-03-17 09:00:00,-1.1,-55.00000000000001,-5070.000000000002
GBPJPY,2026-03-17 09:00:00,-1.1,-55.00000000000001,-5125.000000000002
GBPUSD,2026-03-17 09:00:00,2.4,120.0,-5005.000000000002
EURJPY,2026-03-17 09:00:00,-1.1,-55.00000000000001,-5060.000000000002
EURGBP,2026-03-17 09:00:00,2.4,120.0,-4940.000000000002
CADCHF,2026-03-17 09:05:00,2.4,120.0,-4820.000000000002
EURUSD,2026-03-17 09:05:00,2.4,120.0,-4700.000000000002
GBPCAD,2026-03-17 09:05:00,2.4,120.0,-4580.000000000002
GBPJPY,2026-03-17 09:05:00,2.4,120.0,-4460.000000000002
EURJPY,2026-03-17 09:05:00,-1.1,-55.00000000000001,-4515.000000000002
EURJPY,2026-03-17 09:10:00,2.4,120.0,-4395.000000000002
USDJPY,2026-03-17 10:25:00,-1.1,-55.00000000000001,-4450.000000000002
GBPUSD,2026-03-17 10:25:00,-1.1,-55.00000000000001,-4505.000000000002
BTCUSD,2026-03-17 13:05:00,-1.1,-55.00000000000001,-4560.000000000002
ETHUSD,2026-03-17 14:15:00,-1.1,-55.00000000000001,-4615.000000000002
EURJPY,2026-03-17 16:00:00,-1.1,-55.00000000000001,-4670.000000000002
EURUSD,2026-03-17 16:00:00,-1.1,-55.00000000000001,-4725.000000000002
AUDNZD,2026-03-17 16:00:00,2.4,120.0,-4605.000000000002
CADCHF,2026-03-17 16:00:00,2.4,120.0,-4485.000000000002
AUDUSD,2026-03-17 16:00:00,-1.1,-55.00000000000001,-4540.000000000002
USDJPY,2026-03-17 16:30:00,2.4,120.0,-4420.000000000002
SOLUSD,2026-03-17 16:35:00,2.4,120.0,-4300.000000000002
ETHUSD,2026-03-17 16:35:00,2.4,120.0,-4180.000000000002
AUDNZD,2026-03-17 17:45:00,-1.1,-55.00000000000001,-4235.000000000002
CADCHF,2026-03-18 06:00:00,-1.1,-55.00000000000001,-4290.000000000002
AUDNZD,2026-03-18 08:10:00,2.4,120.0,-4170.000000000002
ETHUSD,2026-03-18 08:50:00,2.4,120.0,-4050.000000000002
CADCHF,2026-03-18 09:10:00,2.4,120.0,-3930.000000000002
EURUSD,2026-03-18 10:30:00,-1.1,-55.00000000000001,-3985.000000000002
EURUSD,2026-03-18 10:40:00,-1.1,-55.00000000000001,-4040.000000000002
AUDUSD,2026-03-18 11:25:00,-1.1,-55.00000000000001,-4095.000000000002
GBPJPY,2026-03-18 13:05:00,-1.1,-55.00000000000001,-4150.000000000002
SOLUSD,2026-03-18 13:40:00,-1.1,-55.00000000000001,-4205.000000000002
ETHUSD,2026-03-18 13:40:00,-1.1,-55.00000000000001,-4260.000000000002
BTCUSD,2026-03-18 13:40:00,-1.1,-55.00000000000001,-4315.000000000002
ETHUSD,2026-03-18 13:45:00,-1.1,-55.00000000000001,-4370.000000000002
ETHUSD,2026-03-18 13:50:00,-1.1,-55.00000000000001,-4425.000000000002
BTCUSD,2026-03-18 14:25:00,-1.1,-55.00000000000001,-4480.000000000002
AUDUSD,2026-03-18 14:25:00,-1.1,-55.00000000000001,-4535.000000000002
NZDUSD,2026-03-18 14:25:00,-1.1,-55.00000000000001,-4590.000000000002
AUDJPY,2026-03-18 14:25:00,-1.1,-55.00000000000001,-4645.000000000002
BTCUSD,2026-03-18 14:30:00,-1.1,-55.00000000000001,-4700.000000000002
SOLUSD,2026-03-18 14:30:00,-1.1,-55.00000000000001,-4755.000000000002
ETHUSD,2026-03-18 14:30:00,-1.1,-55.00000000000001,-4810.000000000002
SOLUSD,2026-03-18 14:35:00,-1.1,-55.00000000000001,-4865.000000000002
BTCUSD,2026-03-18 14:35:00,-1.1,-55.00000000000001,-4920.000000000002
ETHUSD,2026-03-18 14:35:00,-1.1,-55.00000000000001,-4975.000000000002
AUDJPY,2026-03-18 15:05:00,-1.1,-55.00000000000001,-5030.000000000002
AUDJPY,2026-03-18 15:15:00,-1.1,-55.00000000000001,-5085.000000000002
AUDUSD,2026-03-18 15:15:00,-1.1,-55.00000000000001,-5140.000000000002
GBPJPY,2026-03-18 15:25:00,2.4,120.0,-5020.000000000002
AUDNZD,2026-03-18 15:45:00,-1.1,-55.00000000000001,-5075.000000000002
CADCHF,2026-03-18 15:55:00,-1.1,-55.00000000000001,-5130.000000000002
CADCHF,2026-03-18 16:05:00,-1.1,-55.00000000000001,-5185.000000000002
EURJPY,2026-03-18 17:00:00,2.4,120.0,-5065.000000000002
ETHUSD,2026-03-18 17:40:00,-1.1,-55.00000000000001,-5120.000000000002
ETHUSD,2026-03-19 06:15:00,-1.1,-55.00000000000001,-5175.000000000002
BTCUSD,2026-03-19 06:15:00,2.4,120.0,-5055.000000000002
SOLUSD,2026-03-19 06:15:00,-1.1,-55.00000000000001,-5110.000000000002
SOLUSD,2026-03-19 06:20:00,-1.1,-55.00000000000001,-5165.000000000002
ETHUSD,2026-03-19 06:20:00,2.4,120.0,-5045.000000000002
SOLUSD,2026-03-19 06:25:00,2.4,120.0,-4925.000000000002
EURJPY,2026-03-19 06:45:00,-1.1,-55.00000000000001,-4980.000000000002
GBPJPY,2026-03-19 06:55:00,-1.1,-55.00000000000001,-5035.000000000002
GBPJPY,2026-03-19 07:00:00,-1.1,-55.00000000000001,-5090.000000000002
GBPJPY,2026-03-19 07:05:00,-1.1,-55.00000000000001,-5145.000000000002
AUDNZD,2026-03-19 07:30:00,-1.1,-55.00000000000001,-5200.000000000002
AUDNZD,2026-03-19 07:35:00,-1.1,-55.00000000000001,-5255.000000000002
CADCHF,2026-03-19 07:35:00,-1.1,-55.00000000000001,-5310.000000000002
CADCHF,2026-03-19 07:40:00,-1.1,-55.00000000000001,-5365.000000000002
NZDUSD,2026-03-19 08:40:00,2.4,120.0,-5245.000000000002
AUDUSD,2026-03-19 08:40:00,2.4,120.0,-5125.000000000002
GBPUSD,2026-03-19 08:40:00,2.4,120.0,-5005.000000000002
EURUSD,2026-03-19 08:40:00,2.4,120.0,-4885.000000000002
BTCUSD,2026-03-19 10:00:00,-1.1,-55.00000000000001,-4940.000000000002
GBPCAD,2026-03-19 10:00:00,2.4,120.0,-4820.000000000002
GBPJPY,2026-03-19 10:00:00,-1.1,-55.00000000000001,-4875.000000000002
BTCUSD,2026-03-19 10:05:00,-1.1,-55.00000000000001,-4930.000000000002
GBPJPY,2026-03-19 10:05:00,-1.1,-55.00000000000001,-4985.000000000002
BTCUSD,2026-03-19 10:10:00,-1.1,-55.00000000000001,-5040.000000000002
AUDJPY,2026-03-19 10:10:00,-1.1,-55.00000000000001,-5095.000000000002
ETHUSD,2026-03-19 10:10:00,-1.1,-55.00000000000001,-5150.000000000002
USDJPY,2026-03-19 10:10:00,-1.1,-55.00000000000001,-5205.000000000002
BTCUSD,2026-03-19 10:15:00,-1.1,-55.00000000000001,-5260.000000000002
ETHUSD,2026-03-19 10:15:00,-1.1,-55.00000000000001,-5315.000000000002
USDJPY,2026-03-19 10:15:00,-1.1,-55.00000000000001,-5370.000000000002
CADCHF,2026-03-19 10:15:00,-1.1,-55.00000000000001,-5425.000000000002
ETHUSD,2026-03-19 10:20:00,2.4,120.0,-5305.000000000002
BTCUSD,2026-03-19 10:20:00,2.4,120.0,-5185.000000000002
SOLUSD,2026-03-19 10:20:00,2.4,120.0,-5065.000000000002
AUDJPY,2026-03-19 10:55:00,2.4,120.0,-4945.000000000002
CADCHF,2026-03-19 12:45:00,2.4,120.0,-4825.000000000002
GBPJPY,2026-03-19 12:50:00,2.4,120.0,-4705.000000000002
AUDJPY,2026-03-19 12:50:00,2.4,120.0,-4585.000000000002
AUDNZD,2026-03-19 12:50:00,2.4,120.0,-4465.000000000002
AUDUSD,2026-03-19 14:15:00,-1.1,-55.00000000000001,-4520.000000000002
AUDJPY,2026-03-19 14:15:00,-1.1,-55.00000000000001,-4575.000000000002
AUDUSD,2026-03-19 14:20:00,-1.1,-55.00000000000001,-4630.000000000002
EURGBP,2026-03-19 14:55:00,-1.1,-55.00000000000001,-4685.000000000002
BTCUSD,2026-03-19 15:05:00,-1.1,-55.00000000000001,-4740.000000000002
GBPCAD,2026-03-19 15:05:00,-1.1,-55.00000000000001,-4795.000000000002
GBPJPY,2026-03-19 15:05:00,2.4,120.0,-4675.000000000002
GBPUSD,2026-03-19 15:05:00,-1.1,-55.00000000000001,-4730.000000000002
EURGBP,2026-03-19 15:05:00,-1.1,-55.00000000000001,-4785.000000000002
AUDNZD,2026-03-19 15:25:00,-1.1,-55.00000000000001,-4840.000000000002
AUDUSD,2026-03-19 15:25:00,-1.1,-55.00000000000001,-4895.000000000002
ETHUSD,2026-03-19 15:50:00,-1.1,-55.00000000000001,-4950.000000000002
GBPJPY,2026-03-19 16:30:00,2.4,120.0,-4830.000000000002
EURJPY,2026-03-19 16:30:00,2.4,120.0,-4710.000000000002
GBPUSD,2026-03-19 16:50:00,-1.1,-55.00000000000001,-4765.000000000002
USDJPY,2026-03-19 16:50:00,-1.1,-55.00000000000001,-4820.000000000002
