symbol,time,type,pnl_r,regime,dollar_pnl,balance
GBPJPY,2026-03-26 06:25:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2065.0
GBPJPY,2026-03-27 06:35:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2030.0
GBPJPY,2026-03-30 07:05:00,TESIS_DOWN,-0.7,TRENDING,-35.0,1995.0
GBPJPY,2026-03-31 08:35:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,1960.0
GBPJPY,2026-04-01 06:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,1925.0
GBPJPY,2026-04-02 06:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,1890.0
GBPJPY,2026-04-03 06:30:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,1855.0
GBPJPY,2026-04-06 06:30:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,1820.0
GBPJPY,2026-04-07 07:20:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,1785.0
GBPJPY,2026-04-08 07:00:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,1750.0
GBPJPY,2026-04-09 06:50:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,1715.0
GBPJPY,2026-04-10 06:40:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,1767.5
SOLUSD,2025-12-28 12:10:00,TESIS_UP,2.0999999999999996,TRENDING,104.99999999999999,1872.5
SOLUSD,2025-12-29 06:20:00,TESIS_UP,-0.7,TRENDING,-35.0,1837.5
SOLUSD,2025-12-30 07:10:00,ANTITESIS,-0.7,TRENDING,-35.0,1802.5
SOLUSD,2025-12-31 06:20:00,TESIS_UP,2.0999999999999996,TRENDING,104.99999999999999,1907.5
SOLUSD,2026-01-01 07:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,1872.5
SOLUSD,2026-01-02 06:15:00,ANTITESIS,-0.7,TRENDING,-35.0,1837.5
SOLUSD,2026-01-03 08:10:00,TESIS_UP,-0.7,TRENDING,-35.0,1802.5
SOLUSD,2026-01-04 06:55:00,ANTITESIS,-0.7,TRENDING,-35.0,1767.5
SOLUSD,2026-01-05 07:10:00,TESIS_UP,-0.7,TRENDING,-35.0,1732.5
SOLUSD,2026-01-06 06:55:00,ANTITESIS,-0.7,TRENDING,-35.0,1697.5
SOLUSD,2026-01-07 08:25:00,ANTITESIS,-0.7,TRENDING,-35.0,1662.5
SOLUSD,2026-01-08 13:15:00,TESIS_DOWN,2.0999999999999996,TRENDING,104.99999999999999,1767.5
SOLUSD,2026-01-09 06:30:00,ANTITESIS,-0.7,TRENDING,-35.0,1732.5
SOLUSD,2026-01-10 06:05:00,TESIS_DOWN,-0.7,TRENDING,-35.0,1697.5
SOLUSD,2026-01-11 06:20:00,TESIS_DOWN,-0.7,TRENDING,-35.0,1662.5
SOLUSD,2026-01-12 06:20:00,TESIS_UP,-0.7,TRENDING,-35.0,1627.5
SOLUSD,2026-01-13 06:45:00,ANTITESIS,-0.7,TRENDING,-35.0,1592.5
SOLUSD,2026-01-14 08:45:00,TESIS_UP,-0.7,TRENDING,-35.0,1557.5
SOLUSD,2026-01-15 06:10:00,ANTITESIS,-0.7,TRENDING,-35.0,1522.5
SOLUSD,2026-01-16 07:30:00,ANTITESIS,-0.7,TRENDING,-35.0,1487.5
SOLUSD,2026-01-17 06:05:00,TESIS_UP,-0.7,TRENDING,-35.0,1452.5
SOLUSD,2026-01-18 06:15:00,TESIS_DOWN,-0.7,TRENDING,-35.0,1417.5
SOLUSD,2026-01-19 06:40:00,ANTITESIS,2.0999999999999996,TRENDING,104.99999999999999,1522.5
SOLUSD,2026-01-20 12:05:00,ANTITESIS,-0.7,TRENDING,-35.0,1487.5
SOLUSD,2026-01-21 08:15:00,ANTITESIS,-0.7,TRENDING,-35.0,1452.5
SOLUSD,2026-01-22 07:20:00,ANTITESIS,-0.7,TRENDING,-35.0,1417.5
SOLUSD,2026-01-23 07:15:00,ANTITESIS,-0.7,TRENDING,-35.0,1382.5
SOLUSD,2026-01-24 06:25:00,ANTITESIS,-0.7,TRENDING,-35.0,1347.5
SOLUSD,2026-01-25 06:05:00,ANTITESIS,2.0999999999999996,TRENDING,104.99999999999999,1452.5
SOLUSD,2026-01-26 07:05:00,ANTITESIS,-0.7,TRENDING,-35.0,1417.5
SOLUSD,2026-01-27 06:40:00,ANTITESIS,-0.7,TRENDING,-35.0,1382.5
SOLUSD,2026-01-28 06:40:00,TESIS_UP,-0.7,TRENDING,-35.0,1347.5
SOLUSD,2026-01-29 06:35:00,ANTITESIS,-0.7,TRENDING,-35.0,1312.5
SOLUSD,2026-01-30 07:50:00,TESIS_DOWN,2.0999999999999996,TRENDING,104.99999999999999,1417.5
SOLUSD,2026-01-31 06:45:00,ANTITESIS,-0.7,TRENDING,-35.0,1382.5
SOLUSD,2026-02-03 13:05:00,ANTITESIS,-0.7,TRENDING,-35.0,1347.5
SOLUSD,2026-02-04 12:05:00,TESIS_DOWN,5.1,TRENDING,254.99999999999997,1602.5
SOLUSD,2026-02-08 08:00:00,ANTITESIS,-0.7,TRENDING,-35.0,1567.5
SOLUSD,2026-02-10 13:25:00,ANTITESIS,-0.7,TRENDING,-35.0,1532.5
SOLUSD,2026-02-11 14:50:00,TESIS_DOWN,-0.7,TRENDING,-35.0,1497.5
SOLUSD,2026-02-13 09:45:00,TESIS_DOWN,-0.7,TRENDING,-35.0,1462.5
SOLUSD,2026-02-14 06:05:00,ANTITESIS,-0.7,TRENDING,-35.0,1427.5
SOLUSD,2026-02-15 17:50:00,ANTITESIS,-0.7,TRENDING,-35.0,1392.5
SOLUSD,2026-02-16 10:10:00,ANTITESIS,-0.7,TRENDING,-35.0,1357.5
SOLUSD,2026-02-17 06:30:00,TESIS_UP,-0.7,TRENDING,-35.0,1322.5
SOLUSD,2026-02-18 10:55:00,ANTITESIS,-0.7,TRENDING,-35.0,1287.5
SOLUSD,2026-02-19 06:30:00,TESIS_DOWN,-0.7,TRENDING,-35.0,1252.5
SOLUSD,2026-02-20 06:55:00,ANTITESIS,2.0999999999999996,TRENDING,104.99999999999999,1357.5
SOLUSD,2026-02-21 06:35:00,TESIS_UP,-0.7,TRENDING,-35.0,1322.5
SOLUSD,2026-02-22 06:40:00,ANTITESIS,-0.7,TRENDING,-35.0,1287.5
SOLUSD,2026-02-23 07:10:00,ANTITESIS,-0.7,TRENDING,-35.0,1252.5
SOLUSD,2026-02-24 12:20:00,ANTITESIS,-0.7,TRENDING,-35.0,1217.5
SOLUSD,2026-02-25 11:55:00,TESIS_UP,-0.7,TRENDING,-35.0,1182.5
SOLUSD,2026-02-26 06:05:00,TESIS_UP,2.0999999999999996,TRENDING,104.99999999999999,1287.5
SOLUSD,2026-02-27 06:45:00,ANTITESIS,-0.7,TRENDING,-35.0,1252.5
SOLUSD,2026-02-28 06:20:00,ANTITESIS,5.1,TRENDING,254.99999999999997,1507.5
SOLUSD,2026-03-01 13:30:00,ANTITESIS,-0.7,TRENDING,-35.0,1472.5
SOLUSD,2026-03-05 06:05:00,ANTITESIS,-0.7,TRENDING,-35.0,1437.5
SOLUSD,2026-03-06 06:05:00,ANTITESIS,2.0999999999999996,TRENDING,104.99999999999999,1542.5
SOLUSD,2026-03-07 06:45:00,ANTITESIS,5.1,TRENDING,254.99999999999997,1797.5
SOLUSD,2026-03-08 06:20:00,ANTITESIS,2.0999999999999996,TRENDING,104.99999999999999,1902.5
SOLUSD,2026-03-09 06:45:00,ANTITESIS,-0.7,TRENDING,-35.0,1867.5
SOLUSD,2026-03-10 14:00:00,TESIS_UP,-0.7,TRENDING,-35.0,1832.5
SOLUSD,2026-03-11 06:10:00,ANTITESIS,-0.7,TRENDING,-35.0,1797.5
SOLUSD,2026-03-12 08:45:00,ANTITESIS,-0.7,TRENDING,-35.0,1762.5
SOLUSD,2026-03-13 12:30:00,TESIS_UP,5.1,TRENDING,254.99999999999997,2017.5
SOLUSD,2026-03-14 07:05:00,ANTITESIS,-0.7,TRENDING,-35.0,1982.5
SOLUSD,2026-03-15 07:35:00,ANTITESIS,2.0999999999999996,TRENDING,104.99999999999999,2087.5
SOLUSD,2026-03-16 06:20:00,TESIS_UP,5.1,TRENDING,254.99999999999997,2342.5
SOLUSD,2026-03-17 08:05:00,ANTITESIS,-0.7,TRENDING,-35.0,2307.5
SOLUSD,2026-03-18 06:15:00,ANTITESIS,-0.7,TRENDING,-35.0,2272.5
SOLUSD,2026-03-19 06:15:00,ANTITESIS,-0.7,TRENDING,-35.0,2237.5
SOLUSD,2026-03-20 07:25:00,ANTITESIS,-0.7,TRENDING,-35.0,2202.5
SOLUSD,2026-03-21 09:55:00,ANTITESIS,-0.7,TRENDING,-35.0,2167.5
SOLUSD,2026-03-22 06:10:00,TESIS_DOWN,-0.7,TRENDING,-35.0,2132.5
SOLUSD,2026-03-23 07:35:00,ANTITESIS,-0.7,TRENDING,-35.0,2097.5
SOLUSD,2026-03-24 06:30:00,ANTITESIS,-0.7,TRENDING,-35.0,2062.5
SOLUSD,2026-03-25 06:05:00,ANTITESIS,-0.7,TRENDING,-35.0,2027.5
SOLUSD,2026-03-26 06:45:00,ANTITESIS,5.1,TRENDING,254.99999999999997,2282.5
SOLUSD,2026-03-27 09:15:00,ANTITESIS,5.1,TRENDING,254.99999999999997,2537.5
SOLUSD,2026-03-28 06:10:00,ANTITESIS,-0.7,TRENDING,-35.0,2502.5
SOLUSD,2026-03-29 07:20:00,TESIS_DOWN,2.0999999999999996,TRENDING,104.99999999999999,2607.5
SOLUSD,2026-03-30 12:15:00,ANTITESIS,-0.7,TRENDING,-35.0,2572.5
SOLUSD,2026-03-31 10:10:00,TESIS_DOWN,5.1,TRENDING,254.99999999999997,2827.5
SOLUSD,2026-04-01 08:10:00,ANTITESIS,2.0999999999999996,TRENDING,104.99999999999999,2932.5
SOLUSD,2026-04-02 06:05:00,ANTITESIS,-0.7,TRENDING,-35.0,2897.5
SOLUSD,2026-04-03 09:00:00,ANTITESIS,2.0999999999999996,TRENDING,104.99999999999999,3002.5
SOLUSD,2026-04-04 06:40:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2967.5
SOLUSD,2026-04-05 06:55:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,3020.0
SOLUSD,2026-04-06 06:05:00,ANTITESIS,-0.7,TRENDING,-35.0,2985.0
SOLUSD,2026-04-07 06:50:00,TESIS_DOWN,-0.7,TRENDING,-35.0,2950.0
SOLUSD,2026-04-08 06:45:00,TESIS_UP,-0.7,TRENDING,-35.0,2915.0
SOLUSD,2026-04-09 06:50:00,ANTITESIS,-0.7,TRENDING,-35.0,2880.0
SOLUSD,2026-04-10 07:15:00,ANTITESIS,-0.7,TRENDING,-35.0,2845.0
SOLUSD,2026-04-11 06:35:00,ANTITESIS,-0.7,TRENDING,-35.0,2810.0
SOLUSD,2026-04-12 08:25:00,ANTITESIS,-0.7,TRENDING,-35.0,2775.0
USDJPY,2025-11-18 06:55:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2740.0
USDJPY,2025-11-19 06:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2705.0
USDJPY,2025-11-20 06:10:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2757.5
USDJPY,2025-11-21 06:50:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2810.0
USDJPY,2025-11-24 06:05:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2862.5
USDJPY,2025-11-25 08:35:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2915.0
USDJPY,2025-11-26 07:35:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2967.5
USDJPY,2025-11-27 06:10:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,3020.0
USDJPY,2025-11-28 08:40:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2985.0
USDJPY,2025-12-01 06:20:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2950.0
USDJPY,2025-12-02 06:25:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2915.0
USDJPY,2025-12-03 06:10:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2967.5
USDJPY,2025-12-04 06:45:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2932.5
USDJPY,2025-12-05 06:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2897.5
USDJPY,2025-12-08 06:45:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2950.0
USDJPY,2025-12-09 06:15:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2915.0
USDJPY,2025-12-10 06:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2880.0
USDJPY,2025-12-11 06:15:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2845.0
USDJPY,2025-12-12 06:35:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2810.0
USDJPY,2025-12-15 06:05:00,TESIS_DOWN,2.0999999999999996,TRENDING,104.99999999999999,2915.0
USDJPY,2025-12-16 06:30:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2880.0
USDJPY,2025-12-17 06:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2845.0
USDJPY,2025-12-18 06:45:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2810.0
USDJPY,2025-12-19 06:25:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2775.0
USDJPY,2025-12-22 07:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2740.0
USDJPY,2025-12-23 07:45:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2705.0
USDJPY,2025-12-24 06:35:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2670.0
USDJPY,2025-12-26 06:30:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2635.0
USDJPY,2025-12-29 06:05:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2687.5
USDJPY,2025-12-30 08:35:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2740.0
USDJPY,2025-12-31 07:45:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2792.5
USDJPY,2026-01-02 09:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2757.5
USDJPY,2026-01-05 06:50:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2722.5
USDJPY,2026-01-06 06:40:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2687.5
USDJPY,2026-01-07 06:30:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2740.0
USDJPY,2026-01-08 06:50:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2792.5
USDJPY,2026-01-09 06:50:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2845.0
USDJPY,2026-01-12 07:00:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2810.0
USDJPY,2026-01-13 06:25:00,ANTITESIS,2.0999999999999996,TRENDING,104.99999999999999,2915.0
USDJPY,2026-01-14 06:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2880.0
USDJPY,2026-01-15 06:25:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2845.0
USDJPY,2026-01-16 06:15:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2810.0
USDJPY,2026-01-19 06:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2775.0
USDJPY,2026-01-20 06:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2740.0
USDJPY,2026-01-21 06:10:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2792.5
USDJPY,2026-01-22 07:20:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2845.0
USDJPY,2026-01-23 06:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2810.0
USDJPY,2026-01-26 07:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2775.0
USDJPY,2026-01-27 07:30:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2740.0
USDJPY,2026-01-28 06:10:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2792.5
USDJPY,2026-01-29 06:15:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2757.5
USDJPY,2026-01-30 06:20:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2722.5
USDJPY,2026-02-02 06:45:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2775.0
USDJPY,2026-02-03 06:05:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2827.5
USDJPY,2026-02-04 06:20:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2792.5
USDJPY,2026-02-05 06:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2757.5
USDJPY,2026-02-06 06:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2722.5
USDJPY,2026-02-09 06:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2687.5
USDJPY,2026-02-10 06:05:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2740.0
USDJPY,2026-02-11 08:35:00,ANTITESIS,-0.7,TRENDING,-35.0,2705.0
USDJPY,2026-02-12 09:05:00,ANTITESIS,-0.7,TRENDING,-35.0,2670.0
USDJPY,2026-02-13 06:30:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2635.0
USDJPY,2026-02-16 06:10:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2687.5
USDJPY,2026-02-17 06:25:00,TESIS_DOWN,-0.7,TRENDING,-35.0,2652.5
USDJPY,2026-02-18 06:20:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2617.5
USDJPY,2026-02-19 07:00:00,ANTITESIS,-0.7,TRENDING,-35.0,2582.5
USDJPY,2026-02-20 06:35:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2547.5
USDJPY,2026-02-23 06:35:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2512.5
USDJPY,2026-02-24 07:15:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2477.5
USDJPY,2026-02-25 06:40:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2442.5
USDJPY,2026-02-26 06:55:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2407.5
USDJPY,2026-02-27 06:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2372.5
USDJPY,2026-03-02 08:50:00,ANTITESIS,2.0999999999999996,TRENDING,104.99999999999999,2477.5
USDJPY,2026-03-03 06:15:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2442.5
USDJPY,2026-03-04 06:45:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2407.5
USDJPY,2026-03-05 07:25:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2460.0
USDJPY,2026-03-06 08:50:00,ANTITESIS,-0.7,TRENDING,-35.0,2425.0
USDJPY,2026-03-09 07:30:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2390.0
USDJPY,2026-03-10 07:15:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2355.0
USDJPY,2026-03-11 07:10:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2407.5
USDJPY,2026-03-12 06:20:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2460.0
USDJPY,2026-03-13 06:10:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2512.5
USDJPY,2026-03-16 06:20:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2477.5
USDJPY,2026-03-17 06:05:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2530.0
USDJPY,2026-03-18 06:20:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2582.5
USDJPY,2026-03-19 06:50:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2635.0
USDJPY,2026-03-20 08:05:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2687.5
USDJPY,2026-03-23 06:30:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2652.5
USDJPY,2026-03-24 06:35:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2705.0
USDJPY,2026-03-25 06:50:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2670.0
USDJPY,2026-03-26 06:15:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2635.0
USDJPY,2026-03-27 06:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2600.0
USDJPY,2026-03-30 07:00:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2652.5
USDJPY,2026-03-31 06:20:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2617.5
USDJPY,2026-04-01 06:35:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2582.5
USDJPY,2026-04-02 06:25:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2635.0
USDJPY,2026-04-03 06:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2600.0
USDJPY,2026-04-06 06:30:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2565.0
USDJPY,2026-04-07 06:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2530.0
USDJPY,2026-04-08 07:00:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2582.5
USDJPY,2026-04-09 06:50:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2635.0
USDJPY,2026-04-10 06:35:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2687.5
USDCAD,2025-11-18 06:35:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2652.5
USDCAD,2025-11-19 06:40:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2617.5
USDCAD,2025-11-20 06:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2582.5
USDCAD,2025-11-21 06:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2547.5
USDCAD,2025-11-24 06:15:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2600.0
USDCAD,2025-11-25 07:45:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2565.0
USDCAD,2025-11-26 06:20:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2530.0
USDCAD,2025-11-27 06:25:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2495.0
USDCAD,2025-11-28 07:30:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2547.5
USDCAD,2025-12-01 06:35:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2512.5
USDCAD,2025-12-02 06:50:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2477.5
USDCAD,2025-12-03 06:25:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2442.5
USDCAD,2025-12-04 07:15:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2407.5
USDCAD,2025-12-05 06:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2372.5
USDCAD,2025-12-08 06:25:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2337.5
USDCAD,2025-12-09 07:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2302.5
USDCAD,2025-12-10 06:30:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2355.0
USDCAD,2025-12-11 06:55:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2320.0
USDCAD,2025-12-12 06:55:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2285.0
USDCAD,2025-12-15 06:40:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2250.0
USDCAD,2025-12-16 07:30:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2215.0
USDCAD,2025-12-17 06:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2180.0
USDCAD,2025-12-18 06:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2145.0
USDCAD,2025-12-19 07:10:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,2197.5
USDCAD,2025-12-22 06:10:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2162.5
USDCAD,2025-12-23 06:30:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2127.5
USDCAD,2025-12-24 06:45:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2092.5
USDCAD,2025-12-26 07:35:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2057.5
USDCAD,2025-12-29 06:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,2022.5
USDCAD,2025-12-30 06:30:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,1987.5
USDCAD,2025-12-31 06:20:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,1952.5
USDCAD,2026-01-02 07:25:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,1917.5
USDCAD,2026-01-05 07:00:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,1882.5
USDCAD,2026-01-06 07:45:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,1935.0
USDCAD,2026-01-07 06:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,1900.0
USDCAD,2026-01-08 06:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,1865.0
USDCAD,2026-01-09 07:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,1830.0
USDCAD,2026-01-12 07:00:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,1795.0
USDCAD,2026-01-13 06:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,1760.0
USDCAD,2026-01-14 06:20:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,1725.0
USDCAD,2026-01-15 07:15:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,1690.0
USDCAD,2026-01-16 06:15:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,1655.0
USDCAD,2026-01-19 07:45:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,1620.0
USDCAD,2026-01-20 07:40:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,1585.0
USDCAD,2026-01-21 06:55:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,1550.0
USDCAD,2026-01-22 06:45:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,1515.0
USDCAD,2026-01-23 06:40:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,1480.0
USDCAD,2026-01-26 06:15:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,1445.0
USDCAD,2026-01-27 08:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,1410.0
USDCAD,2026-01-28 06:10:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,1462.5
USDCAD,2026-01-29 07:25:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,1515.0
USDCAD,2026-01-30 06:50:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,1567.5
USDCAD,2026-02-02 06:15:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,1620.0
USDCAD,2026-02-03 06:45:00,ANTITESIS,1.0499999999999998,CALM_RANGE,52.49999999999999,1672.5
USDCAD,2026-02-04 08:45:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,1637.5
USDCAD,2026-02-05 06:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,1602.5
USDCAD,2026-02-06 06:05:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,1567.5
USDCAD,2026-02-09 06:20:00,ANTITESIS,-0.7,CALM_RANGE,-35.0,1532.5
