wick_ratio,volatility_surge,successive_move,rsi,adx,label,pair
0.7388748950463443,1.0563129816241963,0.4,50.65666041275816,14.851173425276203,0,AUDUSD
1.3982521847689557,0.9460105112279154,0.2,60.810810810811184,14.513949041359243,0,AUDUSD
1.548064918851339,0.8883553421368601,0.4,57.352941176471596,13.61673844609416,0,AUDUSD
1.2545676004870807,0.8730158730158806,0.4,53.60576923077031,12.964903941800234,0,AUDUSD
1.0974106041924432,0.8999370673379664,0.4,52.34741784037537,13.283507966013994,0,AUDUSD
1.3464447806350477,0.8610038610038905,0.4,47.27272727272817,14.239730455009228,0,AUDUSD
1.0556348074178614,0.8397863818424903,0.4,47.39583333333366,15.743265679474344,0,AUDUSD
0.7652399481193948,0.8026509572901783,0.2,58.70967741935431,17.222950947016503,1,AUDUSD
0.7118254879449349,0.7670807453416675,0.2,36.69354838709769,19.57625127485891,0,AUDUSD
0.7186358099879895,0.7736757624398573,0.4,39.38223938223879,23.884181742934597,0,AUDUSD
0.9716599190286113,0.773441638707431,0.6,36.44859813084543,40.155145767860475,0,AUDUSD
1.5071283095732744,0.8226324237560304,0.8,40.796019900499296,43.592120557776056,0,AUDUSD
1.1015490533565722,0.8834000890075692,0.8,39.28571428571651,45.178574408703284,1,AUDUSD
0.7429963459198411,0.8900756564307937,0.6,35.159817351601475,49.11498079671033,0,AUDUSD
0.43628013777333136,1.0292812777284837,0.8,62.25490196078271,40.86751838659824,0,AUDUSD
0.7917174177837106,1.0592658115877849,0.6,60.89108910891007,38.10741434498175,1,AUDUSD
1.1235955056185318,1.0982142857142578,0.8,57.06521739130471,35.98564181154802,1,AUDUSD
0.7311129163279136,1.0290556900726022,0.6,52.78969957081447,32.94128167835743,1,AUDUSD
1.2184412733255803,0.9241323648103293,0.4,53.47826086956616,31.255500371721922,1,AUDUSD
1.227887617065422,0.9163665466186528,0.6,61.42857142857234,28.859830239261417,1,AUDUSD
0.8576480990274598,0.9255256435449032,0.4,54.79452054794639,26.46416010680091,0,AUDUSD
0.8253692441358237,0.8911837827500764,0.4,59.91902834008134,25.63470062270562,0,AUDUSD
1.1771700356723611,0.9262796027502284,0.4,55.63909774436285,25.78284877085273,0,AUDUSD
1.1265969802561326,0.9880952380952756,0.6,55.13307984790921,26.452657962524558,0,AUDUSD
0.9864364981506223,1.0901692011137354,0.4,56.42023346303454,27.474839256566014,0,AUDUSD
1.1951588502270762,1.0562906481273682,0.4,47.98206278027054,27.34901389743082,0,AUDUSD
1.8471337579613076,0.8576014675532988,1.0,56.75675675675676,22.137759258774732,1,AUDUSD
1.369472182595952,0.9391750174784377,0.8,48.81516587677736,23.053425490589404,0,AUDUSD
2.286902286902095,0.9407096171802269,0.8,49.29577464788791,22.48308402338791,0,AUDUSD
2.9705215419492164,1.0079887218045485,0.8,51.17370892018763,22.541177665017756,0,AUDUSD
0.9137489325362087,1.0854451670778593,0.6,61.83206106870161,22.6111592387601,0,AUDUSD
1.0091743119264462,1.0845295055821824,0.8,59.349593495935224,22.974150516317014,0,AUDUSD
1.0258697591434998,1.0888501742160488,0.8,69.39655172413828,24.251477954292653,0,AUDUSD
1.009463722397662,1.0627921154237032,0.8,62.33766233766128,30.005156755172433,0,AUDUSD
0.5457598656592252,1.0889110889110951,0.6,51.33079847908766,29.96178456758935,0,AUDUSD
0.7882676443629185,1.1025886864813033,0.6,54.77031802120287,29.834140782803917,0,AUDUSD
1.2252591894437157,1.111721611721614,0.4,53.472222222221575,29.695526197185618,0,AUDUSD
0.4933586337759098,1.0485239226331846,0.4,57.40740740740702,28.107020871689205,0,AUDUSD
1.038575667655494,0.998937300743883,0.8,55.08021390374384,28.59642111987939,1,AUDUSD
1.081081081080966,1.0124092009684988,0.8,59.63060686015881,27.13670680010672,1,AUDUSD
2.349272349271869,0.9602910931814366,0.6,69.3251533742348,27.60394071561573,0,AUDUSD
1.4285714285709135,0.8240498034075893,0.2,48.51063829787208,30.40053384253741,0,AUDUSD
1.2066574202491211,0.8023255813953402,0.4,58.962264150943994,28.42970881078673,1,AUDUSD
1.1757269279391984,0.8380520951302363,0.4,57.6036866359455,25.402477677828053,1,AUDUSD
0.7492795389049525,0.8834355828220746,0.6,57.798165137612436,23.35991345164744,1,AUDUSD
2.3284823284829432,0.9226622434169748,0.6,44.186046511628504,13.295302043545345,1,AUDUSD
2.0159680638726094,0.9727371864776521,0.6,43.66197183098599,12.727358660068074,1,AUDUSD
