time,open,high,low,close,tick_volume,spread,real_volume
2026-02-18 03:20:00,1.18442,1.18442,1.18426,1.18435,205,0,0
2026-02-18 03:25:00,1.18436,1.18448,1.18434,1.18441,97,0,0
2026-02-18 03:30:00,1.18441,1.18456,1.18434,1.18442,107,0,0
2026-02-18 03:35:00,1.18444,1.18449,1.18435,1.18445,123,0,0
2026-02-18 03:40:00,1.18445,1.1846,1.18439,1.1846,137,0,0
2026-02-18 03:45:00,1.18459,1.18468,1.18455,1.18456,92,0,0
2026-02-18 03:50:00,1.18457,1.18461,1.18445,1.18452,145,0,0
2026-02-18 03:55:00,1.18453,1.18469,1.18448,1.18461,117,0,0
2026-02-18 04:00:00,1.18461,1.18462,1.18434,1.18448,154,0,0
2026-02-18 04:05:00,1.1844999999999999,1.18473,1.18442,1.18468,188,0,0
2026-02-18 04:10:00,1.18468,1.18469,1.18427,1.18433,209,0,0
2026-02-18 04:15:00,1.18432,1.18443,1.18424,1.18427,154,0,0
2026-02-18 04:20:00,1.18427,1.18442,1.1841599999999999,1.18442,139,0,0
2026-02-18 04:25:00,1.18441,1.18455,1.18441,1.18448,165,0,0
2026-02-18 04:30:00,1.18446,1.18451,1.1843,1.18442,128,0,0
2026-02-18 04:35:00,1.18443,1.18444,1.18433,1.1844000000000001,110,0,0
2026-02-18 04:40:00,1.18441,1.18457,1.18437,1.18456,128,0,0
2026-02-18 04:45:00,1.18456,1.18459,1.18448,1.18449,100,0,0
2026-02-18 04:50:00,1.18451,1.18464,1.1844999999999999,1.18456,103,0,0
2026-02-18 04:55:00,1.18456,1.18461,1.18445,1.18447,124,0,0
2026-02-18 05:00:00,1.18447,1.18464,1.18442,1.18463,173,0,0
2026-02-18 05:05:00,1.18463,1.18468,1.18455,1.18462,96,0,0
2026-02-18 05:10:00,1.18462,1.18462,1.18448,1.18451,95,0,0
2026-02-18 05:15:00,1.18451,1.18452,1.18435,1.18436,120,0,0
2026-02-18 05:20:00,1.18437,1.18453,1.18436,1.18452,99,0,0
2026-02-18 05:25:00,1.18452,1.18454,1.18439,1.18453,160,0,0
2026-02-18 05:30:00,1.18452,1.18454,1.18427,1.18434,157,0,0
2026-02-18 05:35:00,1.18434,1.18442,1.18427,1.18434,112,0,0
2026-02-18 05:40:00,1.18435,1.18438,1.18423,1.18425,106,0,0
2026-02-18 05:45:00,1.18424,1.18427,1.1841,1.18422,96,0,0
2026-02-18 05:50:00,1.18423,1.18426,1.18421,1.18422,70,0,0
2026-02-18 05:55:00,1.18422,1.18427,1.18412,1.18412,109,0,0
2026-02-18 06:00:00,1.18412,1.18417,1.18403,1.18405,93,0,0
2026-02-18 06:05:00,1.18404,1.18409,1.18393,1.184,124,0,0
2026-02-18 06:10:00,1.18402,1.18417,1.18396,1.1841599999999999,66,0,0
2026-02-18 06:15:00,1.18417,1.18432,1.1841599999999999,1.18432,62,0,0
2026-02-18 06:20:00,1.18431,1.18438,1.18414,1.18417,56,0,0
2026-02-18 06:25:00,1.1841599999999999,1.18423,1.1841599999999999,1.18422,60,0,0
2026-02-18 06:30:00,1.18422,1.18431,1.18415,1.18429,54,0,0
2026-02-18 06:35:00,1.1843,1.18435,1.18429,1.18433,60,0,0
2026-02-18 06:40:00,1.18433,1.18434,1.18425,1.18426,37,0,0
2026-02-18 06:45:00,1.18427,1.18433,1.18417,1.18422,81,0,0
2026-02-18 06:50:00,1.18421,1.18424,1.18418,1.18421,71,0,0
2026-02-18 06:55:00,1.18421,1.18426,1.18417,1.18419,37,0,0
2026-02-18 07:00:00,1.18419,1.18427,1.18417,1.18423,43,0,0
2026-02-18 07:05:00,1.18422,1.18442,1.18422,1.18442,50,0,0
2026-02-18 07:10:00,1.18442,1.18451,1.18441,1.18448,42,0,0
2026-02-18 07:15:00,1.18447,1.18451,1.18436,1.18436,39,0,0
2026-02-18 07:20:00,1.18437,1.18445,1.1843,1.18444,50,0,0
2026-02-18 07:25:00,1.18444,1.18445,1.1843,1.18431,48,0,0
2026-02-18 07:30:00,1.18431,1.18441,1.18427,1.18431,49,0,0
2026-02-18 07:35:00,1.18432,1.18444,1.18426,1.18431,71,0,0
2026-02-18 07:40:00,1.1843,1.18432,1.18422,1.18431,53,0,0
2026-02-18 07:45:00,1.18431,1.18434,1.18431,1.18432,26,0,0
2026-02-18 07:50:00,1.18432,1.18451,1.18431,1.18449,35,0,0
2026-02-18 07:55:00,1.18448,1.18456,1.18443,1.18456,72,4,0
2026-02-18 08:00:00,1.18456,1.18462,1.18437,1.1844000000000001,88,2,0
2026-02-18 08:05:00,1.1844000000000001,1.18443,1.18422,1.18424,69,0,0
2026-02-18 08:10:00,1.18425,1.18427,1.18402,1.18415,94,0,0
2026-02-18 08:15:00,1.18414,1.1843,1.18413,1.18427,70,0,0
2026-02-18 08:20:00,1.18426,1.18437,1.18422,1.18431,87,0,0
2026-02-18 08:25:00,1.1843,1.18439,1.18429,1.18437,79,0,0
2026-02-18 08:30:00,1.18437,1.18444,1.18425,1.18425,115,1,0
2026-02-18 08:35:00,1.18424,1.18436,1.18424,1.18435,95,0,0
2026-02-18 08:40:00,1.18435,1.18445,1.1843,1.18437,69,0,0
2026-02-18 08:45:00,1.18431,1.18446,1.18431,1.18446,81,0,0
2026-02-18 08:50:00,1.18449,1.18452,1.18436,1.18442,90,0,0
2026-02-18 08:55:00,1.18442,1.1846,1.18436,1.18446,169,0,0
2026-02-18 09:00:00,1.1844000000000001,1.18464,1.18421,1.18451,243,0,0
2026-02-18 09:05:00,1.18452,1.18456,1.18425,1.18428,211,0,0
2026-02-18 09:10:00,1.18426,1.1843,1.1839,1.1839,161,0,0
2026-02-18 09:15:00,1.18391,1.18391,1.1836,1.18367,169,0,0
2026-02-18 09:20:00,1.18368,1.18382,1.1835499999999999,1.1836,166,0,0
2026-02-18 09:25:00,1.1836,1.18381,1.18351,1.18351,131,0,0
2026-02-18 09:30:00,1.18352,1.18376,1.18341,1.18374,206,0,0
2026-02-18 09:35:00,1.18371,1.18373,1.18348,1.18365,175,0,0
2026-02-18 09:40:00,1.18365,1.18365,1.18334,1.18349,213,0,0
2026-02-18 09:45:00,1.1835,1.18353,1.18333,1.1834,186,0,0
2026-02-18 09:50:00,1.18341,1.18365,1.18329,1.18365,142,0,0
2026-02-18 09:55:00,1.18366,1.18371,1.18337,1.18347,263,0,0
2026-02-18 10:00:00,1.18347,1.18377,1.18335,1.18338,380,0,0
2026-02-18 10:05:00,1.1834,1.1834500000000001,1.18314,1.1834,309,0,0
2026-02-18 10:10:00,1.18341,1.18368,1.1834,1.18361,218,0,0
2026-02-18 10:15:00,1.18363,1.1838,1.18357,1.18369,250,0,0
2026-02-18 10:20:00,1.1837,1.18382,1.18322,1.18322,230,0,0
2026-02-18 10:25:00,1.18322,1.18362,1.18315,1.18361,304,0,0
